actor_id,type,name,is_part_of,is_owned_by,datasource_id
ECCC:GHGRP:11191,site,Ladyfern Comp Stn B-017-I,CA-BC,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11195,site,Minehead 10-12,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11196,site,Wild Hay Gas Battery 13-24,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11200,site,Smoky Sweet Gas Plant 07-36,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11203,site,LET de La Nouvelle-Beauce,CA-QC,MRC de La Nouvelle-Beauce,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11205,site,Ferrier 01-34-040-09 W5M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11206,site,Installations Portuaires et Services Ferroviaires,CA-QC,Rio Tinto Alcan Inc,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11207,site,Hythe Comp Stn a-029-H,CA-BC,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11208,site,Usine de Gatineau,CA-QC,Produits forestiers Résolu,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11209,site,Centrale de Kuujjuaq,CA-QC,Hydro-Québec,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11210,site,Centrale d'Obedjiwan,CA-QC,Hydro-Québec,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11211,site,Prairie Green IWMF,CA-MB,Waste Connections of Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11212,site,Kapuskasing Operations,CA-ON,Rayonier A.M. Canada G.P.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11213,site,Cactus Lake Battery,CA-SK,Strathcona Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11215,site,Midale Complex 07-12-06-11W2,CA-SK,Cardinal Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11216,site,Consort Sweet Gas Plant,CA-AB,Karve Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11217,site,Wildhay Cecilia-Kaybob Plant,CA-AB,Paramount Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11219,site,Leafland Facility,CA-AB,Paramount Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11220,site,Air Liquide Canada - Hamilton (ASU and H2),CA-ON,Air Liquide Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11221,site,"Cascades Groupe Tissu Candiac, une division de Cascades Canad",CA-QC,Cascades Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11225,site,Graphic Packaging International Canada ULC - East Angus,CA-QC,Graphic Packaging International Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11226,site,Everdell 14-20-038-07W5 GP,CA-AB,Whitecap Resources Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11227,site,Armstrong Division,CA-BC,Tolko Industries Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11228,site,Soda Creek,CA-BC,Tolko Industries Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11229,site,"Cascades Groupe Tissu Kingsey Falls, une division de Cascades",CA-QC,Cascades Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11231,site,ArcelorMittal Longueuil,CA-QC,ArcelorMittal Produits Longs Canada s.e.n.c,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11232,site,Moose Mountain Compressor Station,CA-AB,PIERIDAE ALBERTA PRODUCTION LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11233,site,Bonnybrook Wastewater Treatment Plant,CA-AB,City of Calgary,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11234,site,Greenway Pollution Control Centre,CA-ON,Corporation of the City of London,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11235,site,Drayton Valley Sawmill,CA-AB,Weyerhaeuser Company Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11236,site,Joffre Nitrogen Operations,CA-AB,Agrium Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11238,site,Dunvegan Plant 15-03-081-04 W6M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11239,site,Alberta Processing Company,CA-AB,West Coast Reduction Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11240,site,Northern Alberta Processing Company,CA-AB,West Coast Reduction Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11241,site,Guelph Glass Plant,CA-ON,Owens Corning Composite Materials Canada LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11242,site,Établissement 01,CA-QC,Pratt & Whitney Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11243,site,Etobicoke Casting Plant,CA-ON,FCA Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11245,site,Steelman Gas Plant,CA-SK,Steel Reef Infrastructure Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11247,site,Ricinus Gas Plant,CA-AB,Keyera Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11249,site,Pembina  North Gas Plant,CA-AB,Keyera Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11250,site,Brazeau Sweet Gas Plant,CA-AB,Keyera Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11251,site,ALBERTA PLYWOOD EDMONTON - A Division of West Fraser Mills Lt,CA-AB,Williams Lake Lumber (Div of West Fraser Mills Ltd.),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11252,site,Nottingham Gas Plant 07-17-005-32-W1,CA-SK,Steel Reef Infrastructure Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11253,site,Centrica Compressor Station 10-10,CA-AB,Canlin Energy Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11256,site,East River,CA-NS,Maibec Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11257,site,Turin Sour Gas Plant,CA-AB,Campus Energy Partners Operations Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11258,site,South Swan Hills,CA-AB,ACCEL Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11260,site,PETRO-CAN WHITECOURT,CA-AB,Taqa North Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11262,site,Teepee Creek Plant 07-02-074-04 W6M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11263,site,Chime 5-26 Compressor Station,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11264,site,Chime 08-13,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11265,site,Alder Flats Sweet Gas Plant,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11266,site,Ferrier Comp Stn 13-17,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11269,site,Medicine River Sour Gas Plant,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11271,site,Peco Sweet Gas Plant,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11272,site,Placid Gas Battery 06-31,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11275,site,Viking Sweet Gas Plant,CA-AB,Pine Cliff Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11276,site,Wapiti Comp Station 07-23,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11277,site,Carrot Creek Gas Plant,CA-AB,Vermilion Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11279,site,Brazeau Comp Stn 02-10,CA-AB,Spartan Delta Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11281,site,Hussar Crowfoot Sweet Gas Plant 14-01,CA-AB,Lynx Energy ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11283,site,Hythe Gas Battery 15-31,CA-AB,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11284,site,Redland Comp Stn 11-19,CA-AB,Lynx Energy ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11285,site,Redland Sweet Gas Plant (01-20),CA-AB,Lynx Energy ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11286,site,Severn Comp Stn 06-17,CA-AB,Lynx Energy ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11287,site,Cassils Comp Stn 13-24-019-15W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11288,site,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11290,site,Bassano Lathom Comp Stn 10-23-020-18W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11293,site,Rosemary Sweet Gas Plant 08-21-021-15W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11294,site,Suffield A2 Sour Gas Plant,CA-AB,IPC Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11296,site,Suffield CD Comp Stn 01-04,CA-AB,IPC Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11297,site,Suffield D Comp Stn 01-04,CA-AB,IPC Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11298,site,Suffield E Comp Stn 04-03,CA-AB,IPC Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11299,site,Tide Lake Comp Stn 01-04-018-11W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11300,site,Verger A Sweet Gas Plant 04-28-022-16W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11301,site,Wayne Dalum Sweet Gas Plant 05-17-027-19W4,CA-AB,Torxen Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11302,site,BLENHEIM LANDFILL,CA-ON,Waste Management of Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11303,site,Peyto Wildhay 04-21-055-23W5,CA-AB,Peyto Exploration and Development Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11304,site,Peyto Kakwa 02-11-060-04W6,CA-AB,Peyto Exploration and Development Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11307,site,Ferrier 01-20-039-07 W5M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11308,site,Hamburg 11-14-097-11 W6M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11309,site,GoodFish South Sour Gas Plant 03-32,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11311,site,Eaglesham Culp 05-34-078-25 W5M,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11312,site,WIMBORNE Gas Battery 2-16-34-26W4,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11313,site,Markerville Compressor Station #1,CA-AB,HARVEST OPERATIONS CORP.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11315,site,FCA Canada Inc. - Windsor Assembly Plant,CA-ON,FCA Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11319,site,Port Hope Conversion Facility,CA-ON,Cameco Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11320,site,South Wapiti 16-36,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11322,site,Victoria Hospital,CA-ON,London Health Sciences Centre,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11324,site,Alberta Hub Gas Storage Facility,CA-AB,Iberdrola Canada Energy Services Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11325,site,UNITY ETHANOL PLANT,CA-SK,North West Terminal Ltd. (NWT),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11326,site,Tourmaline Hinton Gas Plant (06-32-51-25 W5M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11327,site,Horse 16-17-058-26-W5,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11328,site,Warner Oil Battery 04-20-007-16W4,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11330,site,Moose Moutain Oil Battery 02-23-023-07W5,CA-AB,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11331,site,Yorkton,CA-SK,Richardson Oilseed Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11336,site,Bracemac-McLeod,CA-QC,Glencore Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11337,site,Camrose Regional Landfill,CA-AB,City of Camrose,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11339,site,Niagara Road 12 Landfill Site,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11340,site,Bridge Street Landfiil Site,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11341,site,Elm Street Landfill Site,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11343,site,Pcp Westerose 14-27,CA-AB,Bonavista Energy Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11344,site,Pancdn Wilson Creek #2,CA-AB,Bonavista Energy Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11345,site,Brazeau Office 01-01,CA-AB,Westbrick Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11348,site,GROUNDBIRCH GP 06-19-080-20W6,CA-BC,Strathcona Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11351,site,Sukunka Comp Stn A-064-J,CA-BC,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11354,site,Kerrobert 03-27-032-23W3 BTY,CA-SK,Whitecap Resources Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11357,site,Town North B-070-C/094-G-01,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11360,site,Younger NGL Extraction Plant,CA-BC,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11361,site,Welded Tube (Q&T Plant),CA-ON,Welded Tube of Canada Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11362,site,BPCO Edmonton,CA-AB,La Cie Matériaux de Construction BP Canada,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11363,site,Chaparral Landfill,CA-AB,Waste Connections of Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11365,site,Chungo Compressor Station 05-26-043-18W5,CA-AB,PIERIDAE ALBERTA PRODUCTION LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11366,site,Valhalla Oil Battery 06-18,CA-AB,Surge Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11368,site,Valbruna ASW Inc.,CA-ON,Valbruna ASW Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11372,site,Kakwa Sour Gas Processing Plant 16-07-063-05W6,CA-AB,ORLEN Upstream Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11373,site,Resthaven Gas Battery 02-16,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11374,site,Cresecent Point Shaunavon Oil Battery 04-16,CA-SK,Crescent Point Energy Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11375,site,Young-Davidson,CA-ON,Alamos Gold Incorporated,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11376,site,Kiwigana Comp Stn C-093-L,CA-BC,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11377,site,Caribou D-032-C/094-G-07,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11378,site,Lily B-038-J/094-G-02,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11379,site,Huron 15-34-079-17-W6,CA-BC,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11380,site,Ferrier Compressor Station 04-13-039-09W5,CA-AB,ORLEN Upstream Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11382,site,Projet Nunavik Nickel,CA-QC,Canadian Royalties inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11385,site,Aquatera Grande Prairie WWTP (and Landfill),CA-AB,Aquatera Utilities Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11386,site,Robin Hood Bay Regional Waste Management Facility,CA-NL,City of St. John's,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11387,site,Tourmaline Anderson Gas Plant (01-09-051-24 W5M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11388,site,Eastern Ontario Landfill,CA-ON,GFL Environmental Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11389,site,Jansen Project,CA-SK,BHP Billiton Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11390,site,Fonderie Bibby Ste-Croix,CA-QC,Canada Pipe Co ltd,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11391,site,Ante Creek North Sweet Gas Plant 10-07,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11392,site,Vero Edson Sweet Gas Plant 12-15-053-15W5,CA-AB,Velvet Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11393,site,Kaybob Gas Plant 05-31,CA-AB,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11394,site,Leitchville Sour Gas Plant,CA-SK,Steel Reef Infrastructure Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11397,site,Fort Hills Oil Sands,CA-AB,Fort Hills Energy L.P.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11398,site,Ferrero Canada Limited,CA-ON,Ferrero Canada Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11402,site,Altares D-097-G/094-B-08,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11403,site,Green D-039-C/094-G-10,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11404,site,W Gundy B-032-B/094-B-16,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11405,site,Lily A-29-J Gas Plant,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11407,site,Resthaven 02-10,CA-AB,XTO Energy Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11408,site,Shaunavon Oil Battery 01-15,CA-SK,Surge Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11409,site,Hangingstone Expansion Project,CA-AB,Japan Canada Oil Sands Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11411,site,Golden Lake Oil Multi Well Battery 14-13-047-23W3,CA-SK,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11413,site,Ferguson Compressor Station 03-25-003-17W4,CA-AB,Granite Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11415,site,Altares Gas Plant b-24-H,CA-BC,Pacific Canbriam Energy Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11416,site,Sarnia CO2 & Dry Ice Plant,CA-ON,Linde Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11418,site,Wild River 11-16-055-24-W5,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11421,site,Wapiti Comp stn 15-09,CA-AB,Sinopec Canada,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11423,site,Veolia ES Canada Services Industriels inc.,CA-QC,Veolia ES Canada Services Industriels Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11425,site,Installations portuaires de Port-Cartier,CA-QC,ArcelorMittal Infrastructure Canada s.e.n.c.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11426,site,Julienne A-005-I/094-G-02,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11428,site,Gundy D-004-H/094-B-16,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11431,site,North Beg D-045-D/094-G-08,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11432,site,Sundown B-067-H/093-P-10,CA-BC,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11434,site,Brazeau CS 06-27-047-14W5,CA-AB,Boulder Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11435,site,Galloway Power Plant,CA-AB,WCSB Power Alberta LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11437,site,Kerrobert 01-01-033-24W3,CA-SK,Baytex Energy Ltd,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11438,site,Pembalta Gas Plant 09-25,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11439,site,Maple Leaf Foods - Heritage,CA-ON,Maple Leaf Foods Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11440,site,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,CA-AB,XTO Energy Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11443,site,Wapiti Gas Battery 03-36,CA-AB,NuVista Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11449,site,Mountain Road Landfill,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11450,site,Torc Macoun Oil Battery 06-24-004-09W2,CA-SK,TORC Oil & Gas Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11451,site,Cynthia GP & Bty,CA-AB,Keyera Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11452,site,Kakwa 01-02-064-05W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11453,site,Kakwa 07-04-064-05W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11454,site,Kakwa 13-08-064-04W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11455,site,Kakwa 16-29-064-05 W6M,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11456,site,Kaybob 15-28,CA-AB,Energy Transfer Canada,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11457,site,PARA KARR 06-18 COMPRESSOR,CA-AB,CSV Midstream Solutions,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11458,site,Kakwa 16-21-063-04W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11459,site,Musreau II 09-26-062-6W6,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11460,site,Plover SAGD 06-22,CA-SK,Strathcona Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11461,site,Tourmaline Spirit River Gas Plant (03-10-077-07 W6M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11462,site,Pipestone Comp Stn 16-34,CA-AB,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11463,site,Harley 08-10-057-27-W5,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11464,site,Saturn Gas Plant 15-27,CA-BC,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11465,site,Town Comp Stn. B-8-I,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11467,site,Graham C-77-F,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11469,site,Wilder Sweet Gas Plant 10-14,CA-BC,Crew Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11470,site,BFC Valcartier,CA-QC,DEPARTMENT OF NATIONAL DEFENCE,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11471,site,Kelt Pouce Coupe 103/06-33-077-11W6M,CA-AB,Kelt Exploration,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11472,site,Gahcho Kue Mine,CA-NT,De Beers Group,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11473,site,Gleichen Comp Stn 13-26,CA-AB,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:11474,site,Redland South Comp Station 06-04,CA-AB,Lynx Energy ULC,ECCC:GHGRP_facilities:2022-04-14
