emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
ECCC:GHGRP:10583:2020,ECCC:GHGRP:10583,2020,17500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10585:2020,ECCC:GHGRP:10585,2020,270430,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10586:2020,ECCC:GHGRP:10586,2020,64569,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10587:2020,ECCC:GHGRP:10587,2020,225060,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10588:2020,ECCC:GHGRP:10588,2020,5130,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10589:2020,ECCC:GHGRP:10589,2020,63740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10591:2020,ECCC:GHGRP:10591,2020,12200,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10594:2020,ECCC:GHGRP:10594,2020,18170,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10595:2020,ECCC:GHGRP:10595,2020,10430,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10599:2020,ECCC:GHGRP:10599,2020,91620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10601:2020,ECCC:GHGRP:10601,2020,21420,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10602:2020,ECCC:GHGRP:10602,2020,46020,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10604:2020,ECCC:GHGRP:10604,2020,246730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10605:2020,ECCC:GHGRP:10605,2020,390,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10606:2020,ECCC:GHGRP:10606,2020,79580,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10607:2020,ECCC:GHGRP:10607,2020,38880,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10608:2020,ECCC:GHGRP:10608,2020,36310,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10609:2020,ECCC:GHGRP:10609,2020,5190,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10610:2020,ECCC:GHGRP:10610,2020,11800,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10611:2020,ECCC:GHGRP:10611,2020,40290,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10612:2020,ECCC:GHGRP:10612,2020,48680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10614:2020,ECCC:GHGRP:10614,2020,84850,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10617:2020,ECCC:GHGRP:10617,2020,12290,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10618:2020,ECCC:GHGRP:10618,2020,53450,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10620:2020,ECCC:GHGRP:10620,2020,112360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10621:2020,ECCC:GHGRP:10621,2020,65640,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10622:2020,ECCC:GHGRP:10622,2020,203730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10626:2020,ECCC:GHGRP:10626,2020,125730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10627:2020,ECCC:GHGRP:10627,2020,42920,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10631:2020,ECCC:GHGRP:10631,2020,34540,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10632:2020,ECCC:GHGRP:10632,2020,41430,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10633:2020,ECCC:GHGRP:10633,2020,17570,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10634:2020,ECCC:GHGRP:10634,2020,51500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10635:2020,ECCC:GHGRP:10635,2020,83580,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10638:2020,ECCC:GHGRP:10638,2020,46760,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10639:2020,ECCC:GHGRP:10639,2020,483370,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10640:2020,ECCC:GHGRP:10640,2020,14280,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10641:2020,ECCC:GHGRP:10641,2020,67120,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10643:2020,ECCC:GHGRP:10643,2020,31420,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10644:2020,ECCC:GHGRP:10644,2020,49660,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10645:2020,ECCC:GHGRP:10645,2020,12170,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10646:2020,ECCC:GHGRP:10646,2020,310550,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10648:2020,ECCC:GHGRP:10648,2020,78700,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10649:2020,ECCC:GHGRP:10649,2020,46270,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10650:2020,ECCC:GHGRP:10650,2020,49530,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10651:2020,ECCC:GHGRP:10651,2020,19310,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10652:2020,ECCC:GHGRP:10652,2020,56900,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10653:2020,ECCC:GHGRP:10653,2020,119670,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10656:2020,ECCC:GHGRP:10656,2020,19370,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10657:2020,ECCC:GHGRP:10657,2020,123640,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10658:2020,ECCC:GHGRP:10658,2020,88010,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10660:2020,ECCC:GHGRP:10660,2020,152050,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10661:2020,ECCC:GHGRP:10661,2020,214590,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10662:2020,ECCC:GHGRP:10662,2020,91110,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10663:2020,ECCC:GHGRP:10663,2020,51270,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10664:2020,ECCC:GHGRP:10664,2020,47250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10667:2020,ECCC:GHGRP:10667,2020,10990,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10668:2020,ECCC:GHGRP:10668,2020,240570,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10669:2020,ECCC:GHGRP:10669,2020,193310,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10673:2020,ECCC:GHGRP:10673,2020,35680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10675:2020,ECCC:GHGRP:10675,2020,50750,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10676:2020,ECCC:GHGRP:10676,2020,81600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10677:2020,ECCC:GHGRP:10677,2020,2760,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10678:2020,ECCC:GHGRP:10678,2020,39180,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10679:2020,ECCC:GHGRP:10679,2020,93860,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10681:2020,ECCC:GHGRP:10681,2020,51360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10683:2020,ECCC:GHGRP:10683,2020,30000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10684:2020,ECCC:GHGRP:10684,2020,36740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10686:2020,ECCC:GHGRP:10686,2020,377390,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10687:2020,ECCC:GHGRP:10687,2020,36820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10688:2020,ECCC:GHGRP:10688,2020,19880,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10689:2020,ECCC:GHGRP:10689,2020,17670,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10690:2020,ECCC:GHGRP:10690,2020,47870,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10692:2020,ECCC:GHGRP:10692,2020,39180,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10693:2020,ECCC:GHGRP:10693,2020,49410,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10696:2020,ECCC:GHGRP:10696,2020,27650,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10697:2020,ECCC:GHGRP:10697,2020,80360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10702:2020,ECCC:GHGRP:10702,2020,11680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10703:2020,ECCC:GHGRP:10703,2020,640,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10707:2020,ECCC:GHGRP:10707,2020,26290,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10709:2020,ECCC:GHGRP:10709,2020,24270,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10710:2020,ECCC:GHGRP:10710,2020,62000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10711:2020,ECCC:GHGRP:10711,2020,248300,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10712:2020,ECCC:GHGRP:10712,2020,109500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10713:2020,ECCC:GHGRP:10713,2020,66530,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10714:2020,ECCC:GHGRP:10714,2020,52790,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10715:2020,ECCC:GHGRP:10715,2020,52280,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10716:2020,ECCC:GHGRP:10716,2020,48210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10718:2020,ECCC:GHGRP:10718,2020,1960,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10719:2020,ECCC:GHGRP:10719,2020,86750,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10720:2020,ECCC:GHGRP:10720,2020,35040,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10721:2020,ECCC:GHGRP:10721,2020,99860,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10722:2020,ECCC:GHGRP:10722,2020,52680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10724:2020,ECCC:GHGRP:10724,2020,780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10725:2020,ECCC:GHGRP:10725,2020,55950,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10726:2020,ECCC:GHGRP:10726,2020,51000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10727:2020,ECCC:GHGRP:10727,2020,73280,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10728:2020,ECCC:GHGRP:10728,2020,57730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10729:2020,ECCC:GHGRP:10729,2020,16520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10730:2020,ECCC:GHGRP:10730,2020,30160,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10735:2020,ECCC:GHGRP:10735,2020,527630,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10736:2020,ECCC:GHGRP:10736,2020,26330,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10738:2020,ECCC:GHGRP:10738,2020,15600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10742:2020,ECCC:GHGRP:10742,2020,7200,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10744:2020,ECCC:GHGRP:10744,2020,581500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10745:2020,ECCC:GHGRP:10745,2020,63440,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10746:2020,ECCC:GHGRP:10746,2020,37990,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10747:2020,ECCC:GHGRP:10747,2020,10540,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10749:2020,ECCC:GHGRP:10749,2020,98800,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10751:2020,ECCC:GHGRP:10751,2020,16610,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10753:2020,ECCC:GHGRP:10753,2020,821720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10756:2020,ECCC:GHGRP:10756,2020,46160,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10757:2020,ECCC:GHGRP:10757,2020,51720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10758:2020,ECCC:GHGRP:10758,2020,110120,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10759:2020,ECCC:GHGRP:10759,2020,23350,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10760:2020,ECCC:GHGRP:10760,2020,51160,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10762:2020,ECCC:GHGRP:10762,2020,116030,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10763:2020,ECCC:GHGRP:10763,2020,74080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10765:2020,ECCC:GHGRP:10765,2020,254050,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10768:2020,ECCC:GHGRP:10768,2020,36290,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10769:2020,ECCC:GHGRP:10769,2020,36250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10770:2020,ECCC:GHGRP:10770,2020,28070,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10771:2020,ECCC:GHGRP:10771,2020,18620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10772:2020,ECCC:GHGRP:10772,2020,45920,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10773:2020,ECCC:GHGRP:10773,2020,15700,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10774:2020,ECCC:GHGRP:10774,2020,180820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10776:2020,ECCC:GHGRP:10776,2020,53690,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10777:2020,ECCC:GHGRP:10777,2020,45680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10780:2020,ECCC:GHGRP:10780,2020,132870,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10782:2020,ECCC:GHGRP:10782,2020,34170,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10783:2020,ECCC:GHGRP:10783,2020,18230,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10785:2020,ECCC:GHGRP:10785,2020,14960,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10787:2020,ECCC:GHGRP:10787,2020,196480,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10788:2020,ECCC:GHGRP:10788,2020,123220,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10789:2020,ECCC:GHGRP:10789,2020,124700,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10790:2020,ECCC:GHGRP:10790,2020,72520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10791:2020,ECCC:GHGRP:10791,2020,101010,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10792:2020,ECCC:GHGRP:10792,2020,5350,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10793:2020,ECCC:GHGRP:10793,2020,78200,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10795:2020,ECCC:GHGRP:10795,2020,79650,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10796:2020,ECCC:GHGRP:10796,2020,74420,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10797:2020,ECCC:GHGRP:10797,2020,46100,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10798:2020,ECCC:GHGRP:10798,2020,20770,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10799:2020,ECCC:GHGRP:10799,2020,89550,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10800:2020,ECCC:GHGRP:10800,2020,49650,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10801:2020,ECCC:GHGRP:10801,2020,18680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10802:2020,ECCC:GHGRP:10802,2020,124730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10804:2020,ECCC:GHGRP:10804,2020,187530,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10805:2020,ECCC:GHGRP:10805,2020,82650,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10806:2020,ECCC:GHGRP:10806,2020,68540,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10807:2020,ECCC:GHGRP:10807,2020,115740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10808:2020,ECCC:GHGRP:10808,2020,36850,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10809:2020,ECCC:GHGRP:10809,2020,183210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10810:2020,ECCC:GHGRP:10810,2020,46220,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10811:2020,ECCC:GHGRP:10811,2020,56620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10812:2020,ECCC:GHGRP:10812,2020,216620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10814:2020,ECCC:GHGRP:10814,2020,47350,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10816:2020,ECCC:GHGRP:10816,2020,103080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10817:2020,ECCC:GHGRP:10817,2020,389060,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10818:2020,ECCC:GHGRP:10818,2020,10910,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10821:2020,ECCC:GHGRP:10821,2020,42970,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10822:2020,ECCC:GHGRP:10822,2020,45460,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10823:2020,ECCC:GHGRP:10823,2020,50860,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10825:2020,ECCC:GHGRP:10825,2020,55720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10826:2020,ECCC:GHGRP:10826,2020,84470,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10827:2020,ECCC:GHGRP:10827,2020,2060,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10828:2020,ECCC:GHGRP:10828,2020,159230,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10830:2020,ECCC:GHGRP:10830,2020,11810,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10832:2020,ECCC:GHGRP:10832,2020,41580,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10833:2020,ECCC:GHGRP:10833,2020,144510,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10834:2020,ECCC:GHGRP:10834,2020,30600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10835:2020,ECCC:GHGRP:10835,2020,93370,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10836:2020,ECCC:GHGRP:10836,2020,55500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10838:2020,ECCC:GHGRP:10838,2020,44900,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10840:2020,ECCC:GHGRP:10840,2020,38670,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10841:2020,ECCC:GHGRP:10841,2020,213990,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10842:2020,ECCC:GHGRP:10842,2020,238870,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10843:2020,ECCC:GHGRP:10843,2020,86990,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10846:2020,ECCC:GHGRP:10846,2020,67820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10847:2020,ECCC:GHGRP:10847,2020,7110,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10850:2020,ECCC:GHGRP:10850,2020,105570,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10860:2020,ECCC:GHGRP:10860,2020,26740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10861:2020,ECCC:GHGRP:10861,2020,13600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10863:2020,ECCC:GHGRP:10863,2020,123360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10864:2020,ECCC:GHGRP:10864,2020,55830,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10865:2020,ECCC:GHGRP:10865,2020,30080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10866:2020,ECCC:GHGRP:10866,2020,22190,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10867:2020,ECCC:GHGRP:10867,2020,57290,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
