actor_id,type,name,is_part_of,is_owned_by,datasource_id
US SPY:EPA_1002149,site,International Paper - Springfield Mill,US SPY,,EPA_GHGRP:2021
US VI4:EPA_1006776,site,International Paper - Valliant Mill,US VI4,,EPA_GHGRP:2021
US DWR:EPA_1000434,site,International Paper - Vicksburg Mill,US DWR,,EPA_GHGRP:2021
US CYG:EPA_1007266,site,International Paper Company - Newport Mill,US CYG,,EPA_GHGRP:2021
US BAS:EPA_1010128,site,International Paper Former Bastrop Mill Landfill,US BAS,,EPA_GHGRP:2021
US FKN:EPA_1010112,site,International Paper Franklin Landfill,US FKN,,EPA_GHGRP:2021
US MOB:EPA_1010184,site,International Paper Mobile Closed Landfill,US MOB,,EPA_GHGRP:2021
US RMG:EPA_1006760,site,International Paper ROME LINERBOARD MILL,US RMG,,EPA_GHGRP:2021
US CQF:EPA_1010299,site,International Paper Rock Crossing Landfill,US CQF,,EPA_GHGRP:2021
US CBP:EPA_1000377,site,International Paper-Courtland Mill,US CBP,,EPA_GHGRP:2021
US FKN:EPA_1000258,site,International Paper-Franklin Mill,US FKN,,EPA_GHGRP:2021
US PWN:EPA_1004901,site,International Paper-Port Wentworth,US PWN,,EPA_GHGRP:2021
US PRV:EPA_1006892,site,International Paper-Prattville Mill,US PRV,,EPA_GHGRP:2021
US RGL:EPA_1007226,site,International Paper-Riegelwood,US RGL,,EPA_GHGRP:2021
US SES:EPA_1006788,site,International Paper-Riverdale Mill,US SES,,EPA_GHGRP:2021
US ELS:EPA_1010349,site,International Rectifier,US ELS,,EPA_GHGRP:2021
US ANC:EPA_1010606,site,International Station Power Plant,US ANC,,EPA_GHGRP:2021
US SPI:EPA_1001122,site,Interstate,US SPI,,EPA_GHGRP:2021
US RCG:EPA_1004886,site,Interstate Paper LLC dba DSSmith Riceboro,US RCG,,EPA_GHGRP:2021
US CID:EPA_1008674,site,Interstate Power & Light - MN Gas Distribution,US CID,,EPA_GHGRP:2021
US CID:EPA_1002151,site,Interstate Power & Light Gas Distribution,US CID,,EPA_GHGRP:2021
US IVV:EPA_1003409,site,Inver Hills Generating Plant,US IVV,,EPA_GHGRP:2021
US VRQ:EPA_1012918,site,Iowa Fertilizer Company,US VRQ,,EPA_GHGRP:2021
US WAY:EPA_1009887,site,"Iron Cumberland, LLC",US WAY,,EPA_GHGRP:2021
US WAY:EPA_1009877,site,"Iron Emerald, LLC",US WAY,,EPA_GHGRP:2021
US-OK:EPA_1013638,site,Iron Horse Gathering - Basin 360,US-OK,,EPA_GHGRP:2021
US-OK:EPA_1013647,site,Iron Horse Processing Plant,US-OK,,EPA_GHGRP:2021
US WAY:EPA_1009878,site,Iron Pennsylvania Land LLC,US WAY,,EPA_GHGRP:2021
US TOL:EPA_1014155,site,IronUnits LLC,US TOL,,EPA_GHGRP:2021
US VEL:EPA_1009293,site,Ironhorse Complex Gas Plant,US VEL,,EPA_GHGRP:2021
US ECH:EPA_1003195,site,"Ironside Energy, LLC",US ECH,,EPA_GHGRP:2021
US RNZ:EPA_1003714,site,Iroquois Bio Energy Company,US RNZ,,EPA_GHGRP:2021
US MCN:EPA_1013821,site,Irving Consumer Products Inc - Macon,US MCN,,EPA_GHGRP:2021
US FTE:EPA_1008767,site,"Irving Tissue, Inc. Fort Edward Facility",US FTE,,EPA_GHGRP:2021
US TUZ:EPA_1001425,site,Irvington Generating Station,US TUZ,,EPA_GHGRP:2021
US IRD:EPA_1006086,site,"Irwindale Brew Yard, LLC.",US IRD,,EPA_GHGRP:2021
US KAU:EPA_1000433,site,Island Street Peaking Plant,US KAU,,EPA_GHGRP:2021
US YSS:EPA_1001154,site,Itafos Conda LLC,US YSS,,EPA_GHGRP:2021
US NP5:EPA_1011082,site,Ivanpah Solar Electric Generating Facility,US NP5,5E2UPK5SW04M13XY7I38,EPA_GHGRP:2021
US CHO:EPA_1011257,site,Ivy Material Utilization Center,US CHO,,EPA_GHGRP:2021
US OGA:EPA_1004716,site,J BAR J LANDFILL,US OGA,,EPA_GHGRP:2021
US BTV:EPA_1001474,site,J C McNeil,US BTV,,EPA_GHGRP:2021
US JAX:EPA_1001497,site,J D Kennedy,US JAX,,EPA_GHGRP:2021
US BIL:EPA_1000720,site,J E Corette,US BIL,,EPA_GHGRP:2021
US UIV:EPA_1000670,site,J H Campbell,US UIV,,EPA_GHGRP:2021
US SAT:EPA_1007376,site,J K Spruce,US SAT,,EPA_GHGRP:2021
US NSK:EPA_1000849,site,J M Stuart,US NSK,,EPA_GHGRP:2021
US XAM:EPA_1000995,site,J P Madgett,US XAM,,EPA_GHGRP:2021
US GNV:EPA_1001496,site,J R Kelly,US GNV,,EPA_GHGRP:2021
US XKF:EPA_1002804,site,J R SIMPLOT CO,US XKF,,EPA_GHGRP:2021
US HEU:EPA_1003636,site,J R SIMPLOT COMPANY,US HEU,,EPA_GHGRP:2021
US EE2:EPA_1000672,site,J R Whiting,US EE2,,EPA_GHGRP:2021
US LBB:EPA_1000395,site,J Robert Massengale Generating Station,US LBB,,EPA_GHGRP:2021
US LNK:EPA_1002956,site,J Street Generating Station,US LNK,,EPA_GHGRP:2021
US SAT:EPA_1001039,site,J T Deely,US SAT,,EPA_GHGRP:2021
US DDX:EPA_1010330,site,J-W Operating Company,US DDX,,EPA_GHGRP:2021
US CRP:EPA_1002081,site,J. C. Elliott Landfill and Transfer Station,US CRP,,EPA_GHGRP:2021
US DAL:EPA_1007037,site,"J. Cleo Thompson & James Cleo Thompson, Jr. L.P. 430 Permian Basin",US DAL,,EPA_GHGRP:2021
US MWH:EPA_1002832,site,J. R. Simplot Co.,US MWH,,EPA_GHGRP:2021
US GHN:EPA_1002371,site,J.B. Sims Generation Station,US GHN,,EPA_GHGRP:2021
US-FL:EPA_1004752,site,J.E.D. SOLID WASTE MANAGEMENT FACILITY,US-FL,,EPA_GHGRP:2021
US BIM:EPA_1004956,site,J.G. Boswell Tomato Company Kern LLC,US BIM,,EPA_GHGRP:2021
US CRO:EPA_1004832,site,J.G. Boswell Tomato Company Kings LLC,US CRO,,EPA_GHGRP:2021
US QFU:EPA_1000559,site,J.M. Shafer Generating Station,US QFU,,EPA_GHGRP:2021
US GFK:EPA_1010687,site,J.R. Simplot Company,US GFK,,EPA_GHGRP:2021
US-TX:EPA_1003083,site,JACKALOPE TREATER,US-TX,,EPA_GHGRP:2021
US JXN:EPA_1006944,site,JACKSON COUNTY RESOURCE RECOVERY,US JXN,,EPA_GHGRP:2021
US JAX:EPA_1006191,site,JACKSONVILLE N SANITARY LANDFILL,US JAX,,EPA_GHGRP:2021
US CBN:EPA_1008992,site,"JAMES HARDIE BUILDING PRODUCTS, INC. (CLEB)",US CBN,,EPA_GHGRP:2021
US VYS:EPA_1010611,site,"JAMES HARDIE BUILDING PRODUCTS, INC. (PERU)",US VYS,,EPA_GHGRP:2021
US JVL:EPA_1004328,site,JANESVILLE CITY/ROCK COUNTY LANDFILL,US JVL,,EPA_GHGRP:2021
US JAP:EPA_1004348,site,JASPER MUNICIPAL ELECTRIC UTILITY,US JAP,,EPA_GHGRP:2021
US PJD:EPA_1007671,site,JAY COUNTY LANDFILL,US PJD,,EPA_GHGRP:2021
US SOT:EPA_1004257,site,"JBS SOUDERTON, INC. - RENDERING FACILITY",US SOT,,EPA_GHGRP:2021
US MIW:EPA_1006121,site,JBS SWIFT,US MIW,,EPA_GHGRP:2021
US GXY:EPA_1004022,site,JBS Swift Beef Company - Greeley Plant,US GXY,,EPA_GHGRP:2021
US OTM:EPA_1010327,site,JBS Swift Food,US OTM,,EPA_GHGRP:2021
US BEA:EPA_1002346,site,JBS/Swift Pork Company,US BEA,,EPA_GHGRP:2021
US OZY:EPA_1011313,site,JC Bell Compressor Station,US OZY,,EPA_GHGRP:2021
US JAX:EPA_1004443,site,JEA Transmission & Distribution System,US JAX,,EPA_GHGRP:2021
US-TX:EPA_1006392,site,JEB Gas Plant,US-TX,,EPA_GHGRP:2021
US JEF:EPA_1003624,site,JEFFERSON CITY LANDFILL,US JEF,,EPA_GHGRP:2021
US PBF:EPA_1003615,site,JEFFERSON COUNTY LANDFILL,US PBF,,EPA_GHGRP:2021
US WL5:EPA_1002476,site,JEFFERSON DAVIS PARISH LANDFILL,US WL5,,EPA_GHGRP:2021
US AVD:EPA_1002587,site,JEFFERSON PARISH SANITARY LANDFILL,US AVD,,EPA_GHGRP:2021
US TOW:EPA_1002559,site,"JELD-WEN, INC.",US TOW,,EPA_GHGRP:2021
US EKO:EPA_1007129,site,JERRITT CANYON MINE,US EKO,,EPA_GHGRP:2021
US WSG:EPA_1004730,site,"JESSOP STEEL, LLC WASHINGTON FACILITY",US WSG,,EPA_GHGRP:2021
US-VA:EPA_1005598,site,JEWELL COAL & COKE,US-VA,,EPA_GHGRP:2021
US TQN:EPA_1004528,site,JIM BEAM BRANDS COMPANY,US TQN,,EPA_GHGRP:2021
US CLO:EPA_1004529,site,JIM BEAM BRANDS COMPANY,US CLO,,EPA_GHGRP:2021
US EWC:EPA_1013104,site,"JKLM Energy, LLC",US EWC,,EPA_GHGRP:2021
US-OK:EPA_1008411,site,JMA Energy 360,US-OK,,EPA_GHGRP:2021
US DBQ:EPA_1001902,site,JOHN DEERE DUBUQUE WORKS,US DBQ,,EPA_GHGRP:2021
US ALO:EPA_1002458,site,JOHN DEERE FNDRY WATERLOO,US ALO,,EPA_GHGRP:2021
US EMN:EPA_1001732,site,JOHN DEERE HARVESTER WORKS,US EMN,,EPA_GHGRP:2021
US HLI:EPA_1002886,site,JOHN SMITH ROAD CLASS III LANDFILL,US HLI,,EPA_GHGRP:2021
US BAL:EPA_1006614,site,JOHNS HOPKINS - HOMEWOOD CAMPUS,US BAL,,EPA_GHGRP:2021
US ROE:EPA_1003567,site,JOHNS MANVILLE,US ROE,,EPA_GHGRP:2021
US ETO:EPA_1007968,site,JOHNS MANVILLE,US ETO,,EPA_GHGRP:2021
US TEI:EPA_1002907,site,JOHNS MANVILLE,US TEI,,EPA_GHGRP:2021
US DFI:EPA_1003348,site,JOHNS MANVILLE INTERNATIONAL INC PLANT NO 8,US DFI,,EPA_GHGRP:2021
US DFI:EPA_1003349,site,JOHNS MANVILLE PLANT NO 2,US DFI,,EPA_GHGRP:2021
US GZS:EPA_1007128,site,JOHNSON CANYON SANITARY LANDFILL,US GZS,,EPA_GHGRP:2021
US SMF:EPA_1004252,site,JOHNSTON COUNTY MSW LANDFILL,US SMF,,EPA_GHGRP:2021
US CDX:EPA_1001985,site,JR SIMPLOT COMPANY - FOOD GROUP,US CDX,,EPA_GHGRP:2021
US PIH:EPA_1005035,site,JR SIMPLOT COMPANY DON SIDING COMPLEX,US PIH,,EPA_GHGRP:2021
US HPY:EPA_1014023,site,JSW Steel (USA) Inc.,US HPY,,EPA_GHGRP:2021
US XIM:EPA_1013051,site,"JSW Steel USA Ohio, Inc.",US XIM,,EPA_GHGRP:2021
US JCT:EPA_1005816,site,JUNCTION CMP STN,US JCT,,EPA_GHGRP:2021
US OLD:EPA_1005253,site,JUNIPER RIDGE LANDFILL,US OLD,,EPA_GHGRP:2021
US-SC:EPA_1003494,site,JW Aluminum,US-SC,,EPA_GHGRP:2021
US PAS:EPA_1005675,site,JX NIPPON CHEMICAL TEXAS INC,US PAS,,EPA_GHGRP:2021
US JRO:EPA_1001375,site,Jack County Generation Facility,US JRO,,EPA_GHGRP:2021
US LYX:EPA_1013270,site,"Jack Daniel Distillery, Lem Motlow Prop., Inc.",US LYX,,EPA_GHGRP:2021
US SMY:EPA_1001508,site,Jack McDonough,US SMY,,EPA_GHGRP:2021
US HOU:EPA_1012194,site,Jackalope GGS  Powder River Basin 515,US HOU,,EPA_GHGRP:2021
US PHU:EPA_1005036,site,Jackrabbit Compressor Station,US PHU,,EPA_GHGRP:2021
US LVC:EPA_1014202,site,Jackson Compressor Station,US LVC,,EPA_GHGRP:2021
US GD5:EPA_1011011,site,Jackson County Gas Plant,US GD5,,EPA_GHGRP:2021
US MKL:EPA_1003992,site,Jackson Energy Authority,US MKL,,EPA_GHGRP:2021
US JXN:EPA_1001393,site,Jackson Generating Station,US JXN,,EPA_GHGRP:2021
US W3N:EPA_1013618,site,Jackson Lake Gas Plant,US W3N,,EPA_GHGRP:2021
US MKL:EPA_1007711,site,Jackson Madison County LF,US MKL,,EPA_GHGRP:2021
US CLS:EPA_1012347,site,Jackson Prairie Natural Gas Storage,US CLS,,EPA_GHGRP:2021
US BRX:EPA_1011714,site,Jacobi Medical Center,US BRX,,EPA_GHGRP:2021
US DEN:EPA_1012542,site,Jagged Peak Permian Basin (430) Operations,US DEN,,EPA_GHGRP:2021
US JJA:EPA_1005897,site,Jal #3 Gas Plant,US JJA,,EPA_GHGRP:2021
US HLM:EPA_1000681,site,James De Young,US HLM,,EPA_GHGRP:2021
US JQT:EPA_1007227,site,James H Miller Jr,US JQT,,EPA_GHGRP:2021
US PCI:EPA_1013362,site,James Hardie Building Products,US PCI,,EPA_GHGRP:2021
US UYB:EPA_1012693,site,"James Hardie Building Products, Inc.",US UYB,,EPA_GHGRP:2021
US GO8:EPA_1011931,site,James Lake Gas Plant,US GO8,,EPA_GHGRP:2021
US HOU:EPA_1012451,site,"James Lake Midstream, LLC 430 Permian Basin GB",US HOU,,EPA_GHGRP:2021
US HBV:EPA_1012839,site,James Madison University,US HBV,,EPA_GHGRP:2021
US SGF:EPA_1000713,site,James River,US SGF,,EPA_GHGRP:2021
US-TX:EPA_1002334,site,Jameson Gas Plant,US-TX,,EPA_GHGRP:2021
US GCC:EPA_1001747,site,Jameson-Kessler Compressor Station,US GCC,,EPA_GHGRP:2021
US GCC:EPA_1001791,site,Jaq Compressor Station,US GCC,,EPA_GHGRP:2021
US IGA:EPA_1006460,site,Jaques CS,US IGA,5493003GBMF80MRDEL71,EPA_GHGRP:2021
US SJQ:EPA_1003178,site,Jarvis Compressor Station,US SJQ,,EPA_GHGRP:2021
US MBO:EPA_1009754,site,Jarvisville Compressor Station,US MBO,,EPA_GHGRP:2021
US HVJ:EPA_1000277,site,Jasper County Generating Facility,US HVJ,,EPA_GHGRP:2021
US JAP:EPA_1001123,site,Jasper Municipal Gas Utility,US JAP,,EPA_GHGRP:2021
US CRP:EPA_1004389,site,Javelina,US CRP,,EPA_GHGRP:2021
US QIR:EPA_1012750,site,Jay-Bee Oil & Gas Gathering,US QIR,,EPA_GHGRP:2021
US QIR:EPA_1012734,site,Jay-Bee Oil & Gas Wellsites,US QIR,,EPA_GHGRP:2021
US MNK:EPA_1000914,site,Jefferies,US MNK,,EPA_GHGRP:2021
US QJE:EPA_1008685,site,Jefferson Compressor Station,US QJE,,EPA_GHGRP:2021
US GQA:EPA_1004014,site,Jefferson County Landfill No.1,US GQA,,EPA_GHGRP:2021
US PYN:EPA_1005680,site,Jefferson County Landfill No.2,US PYN,,EPA_GHGRP:2021
US-KS:EPA_1000581,site,Jeffrey Energy Center,US-KS,,EPA_GHGRP:2021
US D3N:EPA_1013481,site,Jerry Fork Deep Mine,US D3N,,EPA_GHGRP:2021
US LUV:EPA_1008994,site,Jewel Acquisition - Louisville Facility,US LUV,,EPA_GHGRP:2021
US-WY:EPA_1001192,site,Jim Bridger,US-WY,,EPA_GHGRP:2021
US HIO:EPA_1008262,site,"Jireh Semiconductor, Inc.",US HIO,,EPA_GHGRP:2021
US FTJ:EPA_1001203,site,"John B. Rich Memorial Power Station, Gilberton Power Company",US FTJ,,EPA_GHGRP:2021
US WF9:EPA_1000967,site,John E Amos,US WF9,,EPA_GHGRP:2021
US SME:EPA_1007788,site,John S. Cooper,US SME,7NUG80E5OSRJXHJL2M92,EPA_GHGRP:2021
US IV2:EPA_1001158,site,John S. Rainey Generating Station,US IV2,,EPA_GHGRP:2021
US RGV:EPA_1000918,site,John Sevier,US RGV,,EPA_GHGRP:2021
US SGF:EPA_1001044,site,John Twitty,US SGF,,EPA_GHGRP:2021
US FUB:EPA_1010604,site,John W. Turk Power Plant,US FUB,,EPA_GHGRP:2021
US CBN:EPA_1003968,site,Johns Manville,US CBN,,EPA_GHGRP:2021
US TEI:EPA_1002922,site,Johns Manville,US TEI,,EPA_GHGRP:2021
US PHA:EPA_1011322,site,Johns Manville,US PHA,,EPA_GHGRP:2021
US CBN:EPA_1001287,site,Johnson County Generation Facility,US CBN,,EPA_GHGRP:2021
US NWJ:EPA_1000919,site,Johnsonville,US NWJ,,EPA_GHGRP:2021
US-SC:EPA_1000878,site,Joint Base Charleston - Weapons,US-SC,,EPA_GHGRP:2021
US LIA:EPA_1002228,site,Joint Systems Manufacturing Center,US LIA,,EPA_GHGRP:2021
US CRU:EPA_1010893,site,Joint Water Pollution Control Plant,US CRU,,EPA_GHGRP:2021
US JOT:EPA_1001453,site,Joliet 29,US JOT,5E2UPK5SW04M13XY7I38,EPA_GHGRP:2021
US JOT:EPA_1001519,site,Joliet 9,US JOT,5E2UPK5SW04M13XY7I38,EPA_GHGRP:2021
US DEN:EPA_1011450,site,Jonah Energy LLC_AAPG 535_Green River Basin,US DEN,,EPA_GHGRP:2021
US LAR:EPA_1012402,site,Jonathon Lime Plant,US LAR,,EPA_GHGRP:2021
US AUS:EPA_1009545,site,Jones Energy 345 Arkoma Basin,US AUS,,EPA_GHGRP:2021
US LBB:EPA_1000937,site,Jones Station,US LBB,,EPA_GHGRP:2021
US JPA:EPA_1000340,site,Joppa Steam,US JPA,,EPA_GHGRP:2021
US TVC:EPA_1008066,site,"Jordan Development Company, LLC",US TVC,,EPA_GHGRP:2021
US ZLV:EPA_1002769,site,Joy Global Longview Operations,US ZLV,,EPA_GHGRP:2021
US JSA:EPA_1007926,site,Judsonia Compressor Station,US JSA,,EPA_GHGRP:2021
US HMN:EPA_1013926,site,Jupiter Aluminum Corp,US HMN,,EPA_GHGRP:2021
US WAY:EPA_1011721,site,Jupiter Compressor Station,US WAY,,EPA_GHGRP:2021
US QMD:EPA_1009923,site,Justice Mine U-5013-98,US QMD,,EPA_GHGRP:2021
US JSI:EPA_1010832,site,Justin Compressor Station,US JSI,,EPA_GHGRP:2021
US ONG:EPA_1007744,site,K & W LANDFILL,US ONG,,EPA_GHGRP:2021
US MN6:EPA_1001677,site,KAAPA ETHANOL LLC,US MN6,,EPA_GHGRP:2021
US RVD:EPA_1003096,site,"KAAPA Ethanol Ravenna, LLC",US RVD,,EPA_GHGRP:2021
US XGT:EPA_1007957,site,KAISER ALUMINUM (0145010093),US XGT,,EPA_GHGRP:2021
US KPI:EPA_1006670,site,KALAELOA COGENERATION PLANT,US KPI,,EPA_GHGRP:2021
US UZM:EPA_1003420,site,KAMIN LLC - Wrens,US UZM,,EPA_GHGRP:2021
US PAS:EPA_1005095,site,KANEKA North America LLC,US PAS,,EPA_GHGRP:2021
US PAS:EPA_1005094,site,KANEKA TEXAS Corporation,US PAS,,EPA_GHGRP:2021
US CSB:EPA_1006418,site,KANKAKEE RDF,US CSB,,EPA_GHGRP:2021
US LYO:EPA_1002082,site,KANSAS ETHANOL LLC,US LYO,,EPA_GHGRP:2021
US MHK:EPA_1003550,site,KANSAS STATE UNIV MAIN CAMPUS,US MHK,,EPA_GHGRP:2021
US BND:EPA_1005430,site,KARI COMPRESSOR SITE,US BND,,EPA_GHGRP:2021
US-HI:EPA_1001765,site,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,US-HI,,EPA_GHGRP:2021
US KHW:EPA_1001768,site,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",US KHW,,EPA_GHGRP:2021
US MKC:EPA_1010210,site,KCP&L T&D,US MKC,,EPA_GHGRP:2021
US-TX:EPA_1011949,site,KDB Central Treating Facility Plant,US-TX,,EPA_GHGRP:2021
US SAN:EPA_1004753,site,KELCO,US SAN,,EPA_GHGRP:2021
US PBG:EPA_1004011,site,KELLER CANYON LANDFILL,US PBG,,EPA_GHGRP:2021
US BTL:EPA_1002211,site,KELLOGG COMPANY,US BTL,,EPA_GHGRP:2021
US LNS:EPA_1002215,site,KELLOGG LANCASTER CEREAL PLT,US LNS,,EPA_GHGRP:2021
US OMA:EPA_1002213,site,KELLOGG USA INC,US OMA,,EPA_GHGRP:2021
US MEM:EPA_1002258,site,"KELLOGG USA,INC.",US MEM,,EPA_GHGRP:2021
US-PA:EPA_1007688,site,KELLY RUN SANITATION,US-PA,,EPA_GHGRP:2021
US BYK:EPA_1003464,site,KENT COUNTY DPW SOUTH KENT LANDFILL,US BYK,,EPA_GHGRP:2021
US GRR:EPA_1003387,site,KENT COUNTY WASTE TO ENERGY FACILITY,US GRR,,EPA_GHGRP:2021
US KTO:EPA_1006759,site,KENT STATE UNIVERSITY HEATING PLANT (1667040085),US KTO,,EPA_GHGRP:2021
US PMC:EPA_1005297,site,KEPLER PROCESSING CO POCAHONTAS NO 51 COAL PREP PLANT,US PMC,,EPA_GHGRP:2021
US BFL:EPA_1002543,site,KERN FRONT LIMITED,US BFL,,EPA_GHGRP:2021
US BFL:EPA_1004267,site,KERN OIL & REFINING CO.,US BFL,,EPA_GHGRP:2021
US EVW:EPA_1005806,site,KERN RIVER GAS TRANSMISSION CO: COYOTE CREEK COMPRESSOR STATION,US EVW,,EPA_GHGRP:2021
US NVS:EPA_1002763,site,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,US NVS,,EPA_GHGRP:2021
US G8S:EPA_1002762,site,KERN RIVER GAS TRANSMISSION COMPANY: GOODSPRINGS COMPRESSOR STATION,US G8S,,EPA_GHGRP:2021
US M88:EPA_1006156,site,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION,US M88,,EPA_GHGRP:2021
US EMM:EPA_1002761,site,KERN RIVER GAS TRANSMISSION COMPANY: MUDDY CREEK COMPRESSOR STATION,US EMM,,EPA_GHGRP:2021
US SLC:EPA_1005804,site,KERN RIVER GAS TRANSMISSION COMPANY: SALT LAKE COMPRESSOR STATION,US SLC,,EPA_GHGRP:2021
US-UT:EPA_1002760,site,KERN RIVER GAS TRANSMISSION COMPANY: VEYO COMPRESSOR STATION,US-UT,,EPA_GHGRP:2021
US ERV:EPA_1006118,site,KERRVILLE LANDFILL,US ERV,,EPA_GHGRP:2021
US RAC:EPA_1003625,site,KESTREL HAWK LANDFILL,US RAC,,EPA_GHGRP:2021
US FOY:EPA_1007806,site,KEYMARK CORP PLANT,US FOY,,EPA_GHGRP:2021
US UJM:EPA_1002602,site,KEYSPAN GAS EAST CORPORATION,US UJM,,EPA_GHGRP:2021
US BQH:EPA_1005622,site,KEYSTONE CEMENT COMPANY,US BQH,,EPA_GHGRP:2021
US-WV:EPA_1004029,site,KEYSTONE PLANT # 1,US-WV,,EPA_GHGRP:2021
US DNZ:EPA_1006261,site,KEYSTONE SANITARY LANDFILL,US DNZ,,EPA_GHGRP:2021
US PIA:EPA_1004811,site,KEYSTONE STEEL & WIRE CO,US PIA,,EPA_GHGRP:2021
US CH7:EPA_1009767,site,"KH Coushatta Gas Treating Facility Coushatta, LA",US CH7,,EPA_GHGRP:2021
US-LA:EPA_1009769,site,"KH East Holly Gas Treating Facility Gloster,LA",US-LA,,EPA_GHGRP:2021
US-LA:EPA_1009770,site,"KH Heflin Gas Treating Facility Ringgold, LA",US-LA,,EPA_GHGRP:2021
US HGO:EPA_1009772,site,"KH North Elm Grove Gas Treating Facility Haughton, LA",US HGO,,EPA_GHGRP:2021
US CH7:EPA_1009774,site,"KH Plantation Central Gas Treating Facility Coushatta, LA",US CH7,,EPA_GHGRP:2021
US CH7:EPA_1009775,site,"KH Plantation South Gas Treating Facility Coushatta, LA",US CH7,,EPA_GHGRP:2021
US CH7:EPA_1009776,site,"KH Plantation West Gas Treating Facility Coushatta, LA",US CH7,,EPA_GHGRP:2021
US-NY:EPA_1001268,site,KIAC Cogeneration,US-NY,,EPA_GHGRP:2021
US-CA:EPA_1004037,site,KIEFER LANDFILL,US-CA,,EPA_GHGRP:2021
US BEE:EPA_1002011,site,KIMBERLY CLARK CORPORATION,US BEE,,EPA_GHGRP:2021
US CHT:EPA_1000869,site,KIMBERLY CLARK PA LLC/CHESTER OPR,US CHT,,EPA_GHGRP:2021
US PAE:EPA_1002024,site,KIMBERLY CLARK WORLD WIDE,US PAE,,EPA_GHGRP:2021
US FUL:EPA_1002185,site,KIMBERLY CLARK WORLDWIDE INCORPORATED,US FUL,,EPA_GHGRP:2021
US MOY:EPA_1002013,site,KIMBERLY-CLARK CORP,US MOY,,EPA_GHGRP:2021
US OWB:EPA_1006061,site,KIMBERLY-CLARK CORP OWENSBORO OPERATIONS,US OWB,,EPA_GHGRP:2021
US JUK:EPA_1006052,site,KIMBERLY-CLARK CORP-JENKS FAC,US JUK,,EPA_GHGRP:2021
US XHU:EPA_1002179,site,KIMBERLY-CLARK CORP.,US XHU,,EPA_GHGRP:2021
US MOB:EPA_1002187,site,KIMBERLY-CLARK TISSUE COMPANY,US MOB,,EPA_GHGRP:2021
US NEM:EPA_1006065,site,KIMBERLY-CLARK TISSUE MILL,US NEM,,EPA_GHGRP:2021
US XMZ:EPA_1007971,site,"KING AMERICA FINISHING, INC.",US XMZ,,EPA_GHGRP:2021
US-VA:EPA_1006300,site,KING AND QUEEN LANDFILL,US-VA,,EPA_GHGRP:2021
US MV7:EPA_1007822,site,KING CNTY SOLID WST CEDAR HILLS LANDFILL,US MV7,,EPA_GHGRP:2021
US KGG:EPA_1007674,site,KING GEORGE LANDFILL INC - WM,US KGG,,EPA_GHGRP:2021
US KNM:EPA_1000643,site,KINGMAN MUNICIPAL POWER PLANT,US KNM,,EPA_GHGRP:2021
US NJT:EPA_1009136,site,KINGSLAND LANDFILL,US NJT,,EPA_GHGRP:2021
US YSW:EPA_1004741,site,KINSLEY\S LANDFILL,US YSW,,EPA_GHGRP:2021
US XIN:EPA_1002802,site,KLEEN ENERGY SYSTEMS POWER PLANT,US XIN,,EPA_GHGRP:2021
US ZTA:EPA_1004109,site,"KM Tejas Fandango Plant, TX",US ZTA,,EPA_GHGRP:2021
US ZWZ:EPA_1013571,site,"KM Tejas Premont Compressor Station, TX",US ZWZ,,EPA_GHGRP:2021
US RFG:EPA_1003143,site,"KM Tejas Station 2, TX",US RFG,,EPA_GHGRP:2021
US FFH:EPA_1008430,site,"KMBP Brooks County Station, TX",US FFH,,EPA_GHGRP:2021
US CJY:EPA_1005467,site,"KMCO, LLC",US CJY,,EPA_GHGRP:2021
US PUB:EPA_1005503,site,"KMG Electronic Chemicals,Inc.",US PUB,,EPA_GHGRP:2021
US UCE:EPA_1013564,site,"KMLP Station 760 Eunice, LA",US UCE,,EPA_GHGRP:2021
US POA:EPA_1005523,site,"KMTEX, LLC",US POA,,EPA_GHGRP:2021
US-TX:EPA_1011892,site,"KMTP Bob West Compressor Station Falcon Heights, TX",US-TX,,EPA_GHGRP:2021
US-TX:EPA_1011893,site,"KMTP Bob West Dew Point Plant Falcon Heights, TX",US-TX,,EPA_GHGRP:2021
US FQB:EPA_1011019,site,"KMTP Station 551 Freer and Freer Liquids, TX",US FQB,,EPA_GHGRP:2021
US KDY:EPA_1003897,site,"KMTP Station 552 Kennedy, TX",US KDY,,EPA_GHGRP:2021
US KTX:EPA_1002923,site,"KMTP Station 553 Katy, TX",US KTX,,EPA_GHGRP:2021
US USZ:EPA_1008429,site,"KMTP Station 555 Goodrich, TX",US USZ,,EPA_GHGRP:2021
US YOA:EPA_1012704,site,KMTP Station 559 Yoakum TX,US YOA,,EPA_GHGRP:2021
US BBC:EPA_1003452,site,"KMTP Station 581 Markham, TX",US BBC,,EPA_GHGRP:2021
US YLT:EPA_1005919,site,KNAUF INSULATION GmbH,US YLT,,EPA_GHGRP:2021
US SYH:EPA_1002636,site,KNAUF Insulation GMBH,US SYH,,EPA_GHGRP:2021
