actor_id,type,name,is_part_of,is_owned_by,datasource_id
CA WSK:ECCC_G11172,site,Toyota Motor Manufacturing Canada Inc. (Woodstock),CA WSK,,ECCC_GHGRP:2022-04-14
CA WSR:ECCC_G10452,site,Domtar Usine de Windsor,CA WSR,FDX8H7EVT2UU4KZST276,ECCC_GHGRP:2022-04-14
CA WSR:ECCC_G11820,site,Usine de PCC de Windsor,CA WSR,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10160,site,K3 1-15 GP,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10314,site,West Whitecourt,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10314,site,Windfall 8-17 GP,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10497,site,Whitecourt Pulp Divison,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10497,site,Whitecourt Pulp Division,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10577,site,Whitecourt Electric Power Generating Facility,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10656,site,Carson Creek GP 4-23,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G10828,site,ALBERTA NEWSPRINT,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G11259,site,Carson Creek 13-36,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G11260,site,PETRO-CAN WHITECOURT,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G12023,site,Carson Creek 15MW,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G12024,site,Judy Creek 15MW,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G12135,site,Whitecourt Solid Wood Division,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G12180,site,01-20-060-17 W5M,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTC:ECCC_G12181,site,Rmp Kaybob 10-22 Compressor,CA WTC,,ECCC_GHGRP:2022-04-14
CA WTF:ECCC_G10762,site,Twin Creeks Landfill (formerly Warwick Landfill),CA WTF,,ECCC_GHGRP:2022-04-14
CA WTL:ECCC_G10540,site,Waterloo Landfill Site,CA WTL,,ECCC_GHGRP:2022-04-14
CA WTL:ECCC_G11800,site,University of Waterloo-GHG,CA WTL,549300ACXH0JD2VM9I03,ECCC_GHGRP:2022-04-14
CA WTM:ECCC_G11328,site,Warner Oil Battery 04-20-007-16W4,CA WTM,549300T15RIMIKZC5Q38,ECCC_GHGRP:2022-04-14
CA WVE:ECCC_G10688,site,Waterville Plant,CA WVE,,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G10353,site,Weyburn Oil Battery,CA WWB,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G10353,site,Weyburn 05-16-006-13W2 BTY,CA WWB,,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G10353,site,Weyburn Oil Battery,CA WWB,,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G11215,site,Midale Complex 07-12-06-11W2,CA WWB,,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G11576,site,Flat Lake Sour Gas Plant 09-16,CA WWB,,ECCC_GHGRP:2022-04-14
CA WWB:ECCC_G12303,site,Souris Valley Pipeline,CA WWB,,ECCC_GHGRP:2022-04-14
CA WWI:ECCC_G10748,site,Wainwright B Battery,CA WWI,,ECCC_GHGRP:2022-04-14
CA WWI:ECCC_G11913,site,BUNGE CANADA - WAINWRIGHT PLANT,CA WWI,5493005C3MRGJI6ZZF14,ECCC_GHGRP:2022-04-14
CA XGY:ECCC_G11601,site,Park Road Landfill,CA XGY,254900EMECKROAZTQ810,ECCC_GHGRP:2022-04-14
CA YBN:ECCC_G11066,site,BFC Borden,CA YBN,,ECCC_GHGRP:2022-04-14
CA YBN:ECCC_G11066,site,Canadian Forces Base Borden,CA YBN,,ECCC_GHGRP:2022-04-14
CA YBR:ECCC_G10028,site,Brandon Generating Station,CA YBR,,ECCC_GHGRP:2022-04-14
CA YBR:ECCC_G10271,site,Simplot Canada Limited,CA YBR,,ECCC_GHGRP:2022-04-14
CA YBR:ECCC_G10271,site,"Koch Fertilizer Canada, Ltd.",CA YBR,,ECCC_GHGRP:2022-04-14
CA YBR:ECCC_G10271,site,"Koch Fertilizer Canada, ULC",CA YBR,,ECCC_GHGRP:2022-04-14
CA YBR:ECCC_G11076,site,Maple Leaf Foods - Brandon,CA YBR,,ECCC_GHGRP:2022-04-14
CA YCB:ECCC_G10681,site,Hope Bay Project,CA YCB,,ECCC_GHGRP:2022-04-14
CA YCB:ECCC_G10681,site,Hope Bay Site,CA YCB,,ECCC_GHGRP:2022-04-14
CA YCG:ECCC_G10653,site,Zellstoff Celgar Limited Partnership,CA YCG,,ECCC_GHGRP:2022-04-14
CA YCG:ECCC_G10653,site,Mercer Celgar Limited Partnership,CA YCG,,ECCC_GHGRP:2022-04-14
CA YCK:ECCC_G10503,site,Colville Lake Plant,CA YCK,,ECCC_GHGRP:2022-04-14
CA YCN:ECCC_G10072,site,Cochrane Generating Station,CA YCN,549300IT8CIDW8V5KX72,ECCC_GHGRP:2022-04-14
CA YCN:ECCC_G10765,site,Detour Lake Project,CA YCN,,ECCC_GHGRP:2022-04-14
CA YCN:ECCC_G10765,site,Detour Lake Project,CA YCN,549300KNDXOG0N6VEF20,ECCC_GHGRP:2022-04-14
CA YCQ:ECCC_G10225,site,Pine River Gas Plant,CA YCQ,,ECCC_GHGRP:2022-04-14
CA YCQ:ECCC_G10399,site,Dillon / Brule Mine,CA YCQ,,ECCC_GHGRP:2022-04-14
CA YCQ:ECCC_G10399,site,Brule Mine,CA YCQ,,ECCC_GHGRP:2022-04-14
CA YCQ:ECCC_G10650,site,Willow Creek Mine,CA YCQ,,ECCC_GHGRP:2022-04-14
CA YCQ:ECCC_G12411,site,"Chetwynd Forest Industries, a Division of West Fraser Mills Ltd.",CA YCQ,549300EVSDWRVHUSS869,ECCC_GHGRP:2022-04-14
CA YCT:ECCC_G10864,site,Paintearth Resource Recovery Centre,CA YCT,,ECCC_GHGRP:2022-04-14
CA YCT:ECCC_G10864,site,Coronation Landfill,CA YCT,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10029,site,Brazeau Gas Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10030,site,Brazeau Gas Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10030,site,Brazeau River Gas Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10030,site,Brazeau GP,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10486,site,West Pembina GP,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G10700,site,Valley Power LP,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11114,site,Portable Plant 020008,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11235,site,Drayton Valley Sawmill,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11249,site,Pembina  North Gas Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11250,site,Brazeau Sweet Gas Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11482,site,Zeta Creek GP 11-10,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G11924,site,Brazeau Hydro Plant,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G12003,site,Bigoray 15-07 Compressor,CA YDC,,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G12201,site,Bonterra 05-35 Sweet Gas Plant,CA YDC,529900VJOU2CH2WZ6949,ECCC_GHGRP:2022-04-14
CA YDC:ECCC_G12220,site,Bonterra 10-15 Sweet Gas Plant,CA YDC,529900VJOU2CH2WZ6949,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10676,site,Hythe Comp Stn A-005-G,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10796,site,Tourmaline West Doe Gas Plant (13-25-080-16 W6M),CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10796,site,Dawson 13-25-080-16-W6,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10796,site,West Doe Gas Plant 13-25-080-16 W6M,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10942,site,Cutbank Comp Stn A-038-I,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10943,site,Cutbank Comp Stn B-100-B,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10944,site,Dawson Creek Comp Stn 09-15,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10945,site,Hythe Comp Stn D-033-I,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10946,site,Kelly Comp Stn c-027-B,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10947,site,Hythe Comp Stn D-019-H,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G10974,site,Dawson/Doe 1-32-80-15 W6,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11207,site,Hythe Comp Stn a-029-H,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11432,site,Sundown B-067-H/093-P-10,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11464,site,Saturn Gas Plant 15-27,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11488,site,Air Liquide Canada- Dawson Creek,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11539,site,Tower Gas Plant 03-07-081-17W6,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11594,site,Tourmaline Doe Gas Plant (02-11-080-16 W6M),CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11594,site,Doe Gas Plant 02-11-080-16 W6M,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11905,site,North Central Liquids Hub (NCLH) 05-27-079-17W6,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11906,site,Sunrise Comp Station 01-34,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11907,site,Saturn Comp Stn 09-27,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YDQ:ECCC_G11908,site,Sunrise Gas Plant 04-26-078-17W6,CA YDQ,,ECCC_GHGRP:2022-04-14
CA YEV:ECCC_G10513,site,Inuvik Plant,CA YEV,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G10140,site,"HBM&S Co., Limited - Metallurgical Complex",CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G10140,site,Metallurgical Complex,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G10140,site,"HBM&S Co., LTD. - Metallurgical Complex",CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G10140,site,HBMS Metallurgical Complex,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G10140,site,HBMS Flin Flon Metallurgical Complex,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G11422,site,HBMS Reed Mine,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G12172,site,SRL NIG CREEK C-039-D/094-H-03,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G12173,site,SRL NIG CREEK D-039-D,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFO:ECCC_G12280,site,SRL BUICKCREEK D-36-L/094-A-14 003,CA YFO,,ECCC_GHGRP:2022-04-14
CA YFR:ECCC_G10508,site,Fort Resolution Plant,CA YFR,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10132,site,H.R.Milner Generating Station,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10132,site,H.R. Milner Generating Station,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10611,site,Grande Cache Coal Corporation,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10798,site,Tourmaline Musreau 02/08-13-062-06-W6 Ggs,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10798,site,Musreau Gas Plant 08-13-062-06 W6M,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10798,site,Tourmaline Musreau Gas Plant (08-13-062-06 W6M),CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G10825,site,Tourmaline Musreau 02/09-13-062-06-W6,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGC:ECCC_G12248,site,Wapiti 12-16 CS,CA YGC,,ECCC_GHGRP:2022-04-14
CA YGH:ECCC_G10505,site,Fort Good Hope Plant,CA YGH,,ECCC_GHGRP:2022-04-14
CA YGM:ECCC_G11156,site,Gimli Plant,CA YGM,,ECCC_GHGRP:2022-04-14
CA YHF:ECCC_G10042,site,Calstock Power Plant,CA YHF,,ECCC_GHGRP:2022-04-14
CA YHF:ECCC_G11855,site,Columbia Forest Products,CA YHF,549300SMZTVZQPL8DY97,ECCC_GHGRP:2022-04-14
CA YHF:ECCC_G11855,site,Levesque Plywood Ltd.,CA YHF,,ECCC_GHGRP:2022-04-14
CA YHI:ECCC_G10512,site,Holman Plant,CA YHI,,ECCC_GHGRP:2022-04-14
CA YHS:ECCC_G11722,site,Sechelt Landfill,CA YHS,,ECCC_GHGRP:2022-04-14
CA YIB:ECCC_G10016,site,Atikokan Generating Station,CA YIB,YDHER8SKF7V7YW8KZB55,ECCC_GHGRP:2022-04-14
CA YJF:ECCC_G10506,site,Fort Liard Plant,CA YJF,,ECCC_GHGRP:2022-04-14
CA YKX:ECCC_G10165,site,Kirkland Lake Generating Station,CA YKX,549300IT8CIDW8V5KX72,ECCC_GHGRP:2022-04-14
CA YKX:ECCC_G10617,site,Macassa Mine,CA YKX,,ECCC_GHGRP:2022-04-14
CA YKX:ECCC_G10617,site,Macassa Mine,CA YKX,5493000QHU254ST8A805,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11606,site,101/01-21-028-24W3/0 (4B1-20) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11608,site,101/03-03-030-25W3/0 (3D3-4) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11612,site,101/12-05-030-24W3/0 (2D12-4) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11613,site,101/12-28-029-25W3/0 (4C12-27) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11614,site,101/13-05-030-25W3/0 (3A4-5) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11615,site,101/13-25-029-24W3/0 (4B13-30) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11625,site,HOME QUARTER 1-5-30-25W3 GGS,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11627,site,WHITESIDE 15-32-29-25W3,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11628,site,COMPASS 16-16,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11763,site,TEINE Dodsland 8-34,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11805,site,RRX Beadle 13-19,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11889,site,101/04-12-030-27W3/0 (4B4-7) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11890,site,102/01-21-028-24W3/0 (1C1-20) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G11891,site,102/06-03-030-25W3/0 (1B6-4) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12106,site,TEINE Lucky Hills 11-7,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12110,site,TEINE Dodsland 5-26,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12189,site,Whiteside 04-07-030-26W3 (102/04-12) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12192,site,Whiteside 04-12-030-27W3 (101/13-12) SWB,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12234,site,TEINE Whiteside 14-24-29-25W3,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12254,site,Dodsland 07-36-030-21W3 BTY,CA YKY,,ECCC_GHGRP:2022-04-14
CA YKY:ECCC_G12257,site,NAL 09-22-031-19W3,CA YKY,,ECCC_GHGRP:2022-04-14
CA YLJ:ECCC_G10495,site,Meadow Lake Mechanical Pulp,CA YLJ,549300I5MSH5164V0R76,ECCC_GHGRP:2022-04-14
CA YLJ:ECCC_G10742,site,Meadow Lake Power Station,CA YLJ,,ECCC_GHGRP:2022-04-14
CA YLL:ECCC_G10475,site,Lloydminster Refinery,CA YLL,,ECCC_GHGRP:2022-04-14
CA YLL:ECCC_G10586,site,ADM AGRI-INDUSTRIES - ADM Lloydminster,CA YLL,,ECCC_GHGRP:2022-04-14
CA YLQ:ECCC_G10302,site,Usine de La Tuque,CA YLQ,,ECCC_GHGRP:2022-04-14
CA YLQ:ECCC_G10302,site,usine de La Tuque,CA YLQ,,ECCC_GHGRP:2022-04-14
CA YMJ:ECCC_G11049,site,Moose Jaw Refinery,CA YMJ,,ECCC_GHGRP:2022-04-14
CA YMJ:ECCC_G11085,site,Moose Jaw,CA YMJ,,ECCC_GHGRP:2022-04-14
CA YMJ:ECCC_G11879,site,City of Moose Jaw (Landfill),CA YMJ,,ECCC_GHGRP:2022-04-14
CA YMT:ECCC_G11852,site,Lieu d'enfouissement sanitaire Chibougamau,CA YMT,,ECCC_GHGRP:2022-04-14
CA YNM:ECCC_G11336,site,Bracemac-McLeod,CA YNM,,ECCC_GHGRP:2022-04-14
CA YOD:ECCC_G10394,site,Tucker Thermal,CA YOD,,ECCC_GHGRP:2022-04-14
CA YOD:ECCC_G10412,site,Orion Facilities,CA YOD,,ECCC_GHGRP:2022-04-14
CA YOD:ECCC_G10412,site,Orion Complex,CA YOD,,ECCC_GHGRP:2022-04-14
CA YOD:ECCC_G11127,site,4 Wing Cold Lake,CA YOD,,ECCC_GHGRP:2022-04-14
CA YOJ:ECCC_G10563,site,Tolko High Level Lumber Division,CA YOJ,,ECCC_GHGRP:2022-04-14
CA YOJ:ECCC_G10702,site,Norbord High Level,CA YOJ,,ECCC_GHGRP:2022-04-14
CA YPC:ECCC_G10519,site,Paulatuk Plant,CA YPC,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G10219,site,Peace River Complex 5-21,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G10219,site,Peace River Complex,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G10219,site,CNUL Peace River Complex,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G10816,site,West Cadotte Power Plant,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G11185,site,Seal Lake 08-08-083-14W5,CA YPE,549300QVRPF55YS4I188,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G11435,site,Galloway Power Plant,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G11541,site,Cadotte Power Plant,CA YPE,,ECCC_GHGRP:2022-04-14
CA YPE:ECCC_G11542,site,CNUL Cliffdale Facilities,CA YPE,,ECCC_GHGRP:2022-04-14
CA YQD:ECCC_G10182,site,Canadian Kraft Paper Industries Ltd.,CA YQD,,ECCC_GHGRP:2022-04-14
CA YQD:ECCC_G10182,site,Manitoba Kraft Papers Division,CA YQD,,ECCC_GHGRP:2022-04-14
CA YQE:ECCC_G12222,site,Success 11-17-016-16W3 GGS,CA YQE,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10211,site,NOVA Chemicals Corporation (Joffre),CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10878,site,Red Deer Batch Plant,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10883,site,Border Paving 20010,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10886,site,Portable Plant 020002,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10887,site,Red Deer Main Office,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10888,site,Border Paving 20011,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G10889,site,Red Deer Truck Shop,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11057,site,Waste Management Facility,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11069,site,Red Deer Regional Hospital Centre,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11313,site,Markerville Compressor Station #1,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11335,site,Olymel S.E.C. Red Deer,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11624,site,1972 Landfill (non-operating),CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G11858,site,Torrington 08-28-032-26W4,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G12127,site,09-14-030-27W4 Lonepine South,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G12131,site,Stewart 07-07-032-27W4,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQF:ECCC_G12443,site,CPC Trochu 16-32 GGS,CA YQF,,ECCC_GHGRP:2022-04-14
CA YQK:ECCC_G10163,site,"TransCanada Pipeline, Ontario",CA YQK,,ECCC_GHGRP:2022-04-14
CA YQK:ECCC_G10163,site,"Kenora compressor station - 49, Ontario",CA YQK,,ECCC_GHGRP:2022-04-14
CA YQK:ECCC_G10163,site,"TransCanada Pipeline System, Ontario",CA YQK,,ECCC_GHGRP:2022-04-14
CA YQK:ECCC_G10910,site,Victor Mine,CA YQK,,ECCC_GHGRP:2022-04-14
CA YQK:ECCC_G10910,site,VICTOR MINE SITE,CA YQK,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10106,site,Elmworth Sweet GP,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10130,site,Grande Prairie Operations,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10130,site,International Paper Canadian Pulp Holdings ULC,CA YQU,824LMFJDH41EY779Q875,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10341,site,Poplar Hill Generating Station,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10341,site,Poplar Hill Generating Station,CA YQU,549300V5XHJM4FKUZL63,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10380,site,Bear Creek Power Plant,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10405,site,Grande Praire Combined Heat and Power Plant,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10429,site,Gold Creek Gas Plant,CA YQU,549300T15RIMIKZC5Q38,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10588,site,Grande Prairie OSB Mill,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10645,site,Canfor Green Energy Combined Heat and Power Plant,CA YQU,549300UZWTSBHM6BJE80,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10869,site,Kaybob Gas Plant 10-29-063,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G10870,site,Kaybob Gas Plant 15-31,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11282,site,Hythe Comp Stn 07-34,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11283,site,Hythe Gas Battery 15-31,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11384,site,Progress Gold Creek 06-03-069-06W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11385,site,Aquatera Grande Prairie WWTP (and Landfill),CA YQU,5493009IDGFQJTJXVA51,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11385,site,Aquatera Grande Prairie WWTP (and Landfill),CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11393,site,Kaybob Gas Plant 05-31,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11462,site,Pipestone Comp Stn 16-34,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11484,site,13-11-062-27 W5M Simonette,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G11701,site,Valhalla Plant 13-21-76-9W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12080,site,Mulligan Fourth Creek 15-13-082-09-W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12156,site,Wapiti Gas Plant 07-35,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12160,site,Kakwa 10-23-067-05W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12179,site,Kakwa 16-16-064-04W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12179,site,7G 16-16-064-04W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12305,site,Spirit River 13-28-78-8w6 GGS,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12314,site,HHR Karr 01-16-065-03W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12319,site,HHR Gold Creek 09-03-068-04W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12323,site,HHR GGS 11-12-068-04W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12357,site,HHR Gold Creek 03-10-068-04W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12365,site,PIPESTONE Compressor Station 15-30-072-08W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQU:ECCC_G12432,site,Pipestone Compressor Station 14-27-072-09W6,CA YQU,,ECCC_GHGRP:2022-04-14
CA YQV:ECCC_G11321,site,LDM Foods,CA YQV,,ECCC_GHGRP:2022-04-14
CA YQV:ECCC_G11321,site,Louis Dreyfus Company Canada ULC,CA YQV,,ECCC_GHGRP:2022-04-14
CA YQV:ECCC_G11331,site,Yorkton,CA YQV,,ECCC_GHGRP:2022-04-14
CA YQV:ECCC_G12300,site,Louis Dreyfus Company Canada ULC,CA YQV,,ECCC_GHGRP:2022-04-14
CA YQW:ECCC_G10721,site,Yellowhead Power Station,CA YQW,,ECCC_GHGRP:2022-04-14
CA YQW:ECCC_G10721,site,Yellow Head Power Station,CA YQW,,ECCC_GHGRP:2022-04-14
CA YRM:ECCC_G10243,site,Ram River,CA YRM,,ECCC_GHGRP:2022-04-14
CA YRM:ECCC_G10243,site,Ram River Sour Gas Plant,CA YRM,,ECCC_GHGRP:2022-04-14
CA YRM:ECCC_G10277,site,Strachan Gas Plant,CA YRM,,ECCC_GHGRP:2022-04-14
CA YRM:ECCC_G10277,site,Strachan GP,CA YRM,,ECCC_GHGRP:2022-04-14
CA YRM:ECCC_G10556,site,Ferrier Gas Plant,CA YRM,,ECCC_GHGRP:2022-04-14
