city,locode,area
http://www.wikidata.org/entity/Q94944,ITMDI,159.10999999999999
http://www.wikidata.org/entity/Q94948,ITMNR,43.07
http://www.wikidata.org/entity/Q94955,ITZTU,194.26
http://www.wikidata.org/entity/Q94959,ITNL9,27.38
http://www.wikidata.org/entity/Q94960,ITZME,127.83999999999999
http://www.wikidata.org/entity/Q94964,ITMSP,74.69
http://www.wikidata.org/entity/Q94966,ITRNN,63.169999999999995
http://www.wikidata.org/entity/Q94968,ITMTZ,105.25999999999999
http://www.wikidata.org/entity/Q94970,ITMPT,32.57
http://www.wikidata.org/entity/Q94973,ITMOR,21.45
http://www.wikidata.org/entity/Q94978,ITTOL,95.11999999999999
http://www.wikidata.org/entity/Q94979,ITPNR,107.13
http://www.wikidata.org/entity/Q94980,ITTIA,93.53999999999999
http://www.wikidata.org/entity/Q94981,ITPDC,15.94
http://www.wikidata.org/entity/Q94982,ITURS,22.86
http://www.wikidata.org/entity/Q94983,ITPRT,33.93
http://www.wikidata.org/entity/Q94985,ITSBE,45.64
http://www.wikidata.org/entity/Q94987,ITSBS,66.47
http://www.wikidata.org/entity/Q94988,ITSGP,30.43
http://www.wikidata.org/entity/Q94990,ITGIP,114.41
http://www.wikidata.org/entity/Q94991,ITSLS,44.72
http://www.wikidata.org/entity/Q94995,ITSPS,65.86
http://www.wikidata.org/entity/Q94996,ITSBN,34.79
http://www.wikidata.org/entity/Q94997,ITSSM,96.44999999999999
http://www.wikidata.org/entity/Q94999,ITVBO,54.839999999999996
http://www.wikidata.org/entity/Q95000,ITZOL,37.0
http://www.wikidata.org/entity/Q95000,ITZOL,37.75
http://www.wikidata.org/entity/Q950050,CAWET,18.2
http://www.wikidata.org/entity/Q950050,CAWET,18.31
http://www.wikidata.org/entity/Q950232,ITVDR,6.47
http://www.wikidata.org/entity/Q95037,ITXRR,37.65
http://www.wikidata.org/entity/Q95052,ITADM,12.61
http://www.wikidata.org/entity/Q95053,ITAS2,9.23
http://www.wikidata.org/entity/Q95054,ITASA,5.35
http://www.wikidata.org/entity/Q95060,ITZSL,10.61
http://www.wikidata.org/entity/Q95062,ITA5B,4.7299999999999995
http://www.wikidata.org/entity/Q95065,ITALM,2.0
http://www.wikidata.org/entity/Q95066,ITABD,13.68
http://www.wikidata.org/entity/Q95067,ITAMB,3.28
http://www.wikidata.org/entity/Q95069,ITATN,9.73
http://www.wikidata.org/entity/Q95071,IT2C8,4.35
http://www.wikidata.org/entity/Q95073,ITADS,54.44
http://www.wikidata.org/entity/Q95075,ITAZ8,9.309999999999999
http://www.wikidata.org/entity/Q95078,ITAVV,10.69
http://www.wikidata.org/entity/Q95082,ITAZP,4.29
http://www.wikidata.org/entity/Q95090,ITAGT,311.66999999999996
http://www.wikidata.org/entity/Q95091,ITBEX,68.64
http://www.wikidata.org/entity/Q95093,ITBON,174.76
http://www.wikidata.org/entity/Q95094,ITCNZ,64.74
http://www.wikidata.org/entity/Q95095,ITIFC,170.01
http://www.wikidata.org/entity/Q95097,ITCCJ,284.13
http://www.wikidata.org/entity/Q95098,ITCPP,157.01
http://www.wikidata.org/entity/Q95102,ITZIL,22.43
http://www.wikidata.org/entity/Q95104,ITGOO,33.18
http://www.wikidata.org/entity/Q95107,ITLST,34.44
http://www.wikidata.org/entity/Q95109,ITIMT,22.709999999999997
http://www.wikidata.org/entity/Q95114,ITMAF,58.339999999999996
http://www.wikidata.org/entity/Q95118,ITXMS,84.31
http://www.wikidata.org/entity/Q95124,ITMI2,22.38
http://www.wikidata.org/entity/Q95128,ITMBF,16.25
http://www.wikidata.org/entity/Q95131,ITOSL,173.34
http://www.wikidata.org/entity/Q95135,ITPOG,80.22999999999999
http://www.wikidata.org/entity/Q95137,ITPMG,126.64
http://www.wikidata.org/entity/Q95139,ITZUA,34.79
http://www.wikidata.org/entity/Q95142,IT5G3,20.619999999999997
http://www.wikidata.org/entity/Q95146,ITVGM,42.019999999999996
http://www.wikidata.org/entity/Q952231,COCVE,74.0
http://www.wikidata.org/entity/Q953369,CALIT,176.29999999999998
http://www.wikidata.org/entity/Q959471,USLWT,13.999500999999999
http://www.wikidata.org/entity/Q979834,USSD2,4.923546
http://www.wikidata.org/entity/Q983829,USMQK,33.149085
http://www.wikidata.org/entity/Q983853,USNTD,12.096311
http://www.wikidata.org/entity/Q983853,USNTD,12.096314
http://www.wikidata.org/entity/Q985674,CAYLL,41.53
http://www.wikidata.org/entity/Q985674,CAYLL,24.04
http://www.wikidata.org/entity/Q995163,MYTWU,55.9
http://www.wikidata.org/entity/Q999303,CACTR,32.94
http://www.wikidata.org/entity/Q99933,ITBRM,233.51999999999998
http://www.wikidata.org/entity/Q99934,ITBIN,57.25
http://www.wikidata.org/entity/Q99936,ITCOT,38.949999999999996
http://www.wikidata.org/entity/Q99937,ITCNT,45.0
http://www.wikidata.org/entity/Q99937,ITCNT,45.16
http://www.wikidata.org/entity/Q99938,ITLLR,117.92999999999999
http://www.wikidata.org/entity/Q99940,ITFPP,24.459999999999997
http://www.wikidata.org/entity/Q99941,ITGTG,63.129999999999995
http://www.wikidata.org/entity/Q99942,ITGBT,7.77
http://www.wikidata.org/entity/Q99943,ITGAT,14.139999999999999
http://www.wikidata.org/entity/Q99944,ITLNG,23.58
http://www.wikidata.org/entity/Q99945,ITLDA,79.08
http://www.wikidata.org/entity/Q99946,ITME7,99.33
http://www.wikidata.org/entity/Q99947,ITMDG,101.17
http://www.wikidata.org/entity/Q99950,ITPRP,91.39
http://www.wikidata.org/entity/Q99952,ITRQS,50.559999999999995
http://www.wikidata.org/entity/Q99954,ITZTS,17.29
http://www.wikidata.org/entity/Q99955,ITSFA,148.56
http://www.wikidata.org/entity/Q99955,ITSFA,148.87
http://www.wikidata.org/entity/Q99956,ITSAK,100.0
http://www.wikidata.org/entity/Q99956,ITSAK,100.72
http://www.wikidata.org/entity/Q99957,ITSSR,23.3
http://www.wikidata.org/entity/Q99958,ITSRU,93.42999999999999
http://www.wikidata.org/entity/Q99961,ITBNA,6.55
http://www.wikidata.org/entity/Q99962,ITBTB,7.9799999999999995
http://www.wikidata.org/entity/Q99963,ITBR9,7.069999999999999
http://www.wikidata.org/entity/Q99964,ITBZA,2.07
http://www.wikidata.org/entity/Q99966,ITBEB,6.14
http://www.wikidata.org/entity/Q99970,ITBGR,8.59
http://www.wikidata.org/entity/Q99971,ITBLE,4.21
http://www.wikidata.org/entity/Q99973,ITBTP,6.1499999999999995
http://www.wikidata.org/entity/Q99978,ITBOT,6.47
http://www.wikidata.org/entity/Q99981,ITZDG,5.77
http://www.wikidata.org/entity/Q99986,ITBRS,5.54
http://www.wikidata.org/entity/Q99987,ITBMS,4.14
http://www.wikidata.org/entity/Q10002,NLENS,142.75
http://www.wikidata.org/entity/Q10006,NLHGL,61.779999999999994
http://www.wikidata.org/entity/Q10050,NLNWG,25.65
http://www.wikidata.org/entity/Q1017,DEAAH,160.85
http://www.wikidata.org/entity/Q10191,ITZMB,40.15
http://www.wikidata.org/entity/Q10192,ITICN,9.9
http://www.wikidata.org/entity/Q10193,ITPVY,11.03
http://www.wikidata.org/entity/Q10194,ITPIR,75.61999999999999
http://www.wikidata.org/entity/Q10197,ITPT9,8.56
http://www.wikidata.org/entity/Q10200,ITIPO,4.45
http://www.wikidata.org/entity/Q10215,ITTO2,6.67
http://www.wikidata.org/entity/Q10219,ITRPS,35.83
http://www.wikidata.org/entity/Q10222,ITRDT,25.11
http://www.wikidata.org/entity/Q10224,ITZSQ,12.58
http://www.wikidata.org/entity/Q10226,ITRVV,32.25
http://www.wikidata.org/entity/Q10231,ITRVL,29.5
http://www.wikidata.org/entity/Q10232,ITRBS,8.58
http://www.wikidata.org/entity/Q10234,ITROE,14.19
http://www.wikidata.org/entity/Q10236,ITR6L,9.7
http://www.wikidata.org/entity/Q10237,ITRMC,11.209999999999999
http://www.wikidata.org/entity/Q10239,IT9RC,96.27
http://www.wikidata.org/entity/Q10241,ITRON,10.69
http://www.wikidata.org/entity/Q10243,ITRQT,9.07
http://www.wikidata.org/entity/Q10245,ITRRE,59.37
http://www.wikidata.org/entity/Q10248,ITSLW,4.95
http://www.wikidata.org/entity/Q10256,IT7TO,22.23
http://www.wikidata.org/entity/Q10265,ITIIO,8.889999999999999
http://www.wikidata.org/entity/Q10268,ITGCV,20.41
http://www.wikidata.org/entity/Q10272,ITSUC,9.61
http://www.wikidata.org/entity/Q10275,ITSMV,17.34
http://www.wikidata.org/entity/Q10276,ITSMO,12.549999999999999
http://www.wikidata.org/entity/Q10279,ITSFF,11.15
http://www.wikidata.org/entity/Q10281,ITSAD,12.57
http://www.wikidata.org/entity/Q10291,ITMBO,8.37
http://www.wikidata.org/entity/Q10292,ITSA7,9.79
http://www.wikidata.org/entity/Q10293,ITSNE,16.2
http://www.wikidata.org/entity/Q10298,ITSLH,31.68
http://www.wikidata.org/entity/Q10299,ITRAG,8.03
http://www.wikidata.org/entity/Q10304,ITSTT,32.37
http://www.wikidata.org/entity/Q10304,ITSTT,31.459999999999997
http://www.wikidata.org/entity/Q10306,ITV9O,23.259999999999998
http://www.wikidata.org/entity/Q10310,ITRMB,22.47
http://www.wikidata.org/entity/Q10311,ITSUA,10.99
http://www.wikidata.org/entity/Q10316,ITTCV,5.45
http://www.wikidata.org/entity/Q10318,ITTPE,21.099999999999998
http://www.wikidata.org/entity/Q10320,ITTAN,16.41
http://www.wikidata.org/entity/Q10325,ITTFR,12.35
http://www.wikidata.org/entity/Q10330,ITVEI,7.2299999999999995
http://www.wikidata.org/entity/Q10335,ITVPA,11.91
http://www.wikidata.org/entity/Q10338,ITVCT,7.09
http://www.wikidata.org/entity/Q10339,ITVRE,20.439999999999998
http://www.wikidata.org/entity/Q10342,ITVUS,19.14
http://www.wikidata.org/entity/Q10343,ITVEE,29.49
http://www.wikidata.org/entity/Q10347,ITVFQ,4.6499999999999995
http://www.wikidata.org/entity/Q10349,ITZWC,2.9699999999999998
http://www.wikidata.org/entity/Q10350,ITVG3,41.15
http://www.wikidata.org/entity/Q10351,ITVPO,50.79
http://www.wikidata.org/entity/Q10357,ITVPS,11.42
http://www.wikidata.org/entity/Q10358,ITVBS,10.41
http://www.wikidata.org/entity/Q10359,ITIGA,11.41
http://www.wikidata.org/entity/Q10360,ITVSI,19.88
http://www.wikidata.org/entity/Q10361,ITVVO,17.689999999999998
http://www.wikidata.org/entity/Q10362,ITVIP,14.059999999999999
http://www.wikidata.org/entity/Q10370,ITVPI,32.46
http://www.wikidata.org/entity/Q10373,ITVOL,20.98
http://www.wikidata.org/entity/Q1055,DEHAM,755.0899999999999
http://www.wikidata.org/entity/Q10786,ITFTL,69.59
http://www.wikidata.org/entity/Q10794,ITFUL,64.61999999999999
http://www.wikidata.org/entity/Q1083,ITSAL,59.849999999999994
http://www.wikidata.org/entity/Q10830,ITTRK,62.43
http://www.wikidata.org/entity/Q10842,ITTTR,49.22
http://www.wikidata.org/entity/Q10858,ITMBB,51.059999999999995
http://www.wikidata.org/entity/Q10866,ITNAR,197.98999999999998
http://www.wikidata.org/entity/Q10895,ITGMN,27.9
http://www.wikidata.org/entity/Q10901,ITNNZ,169.45
http://www.wikidata.org/entity/Q10903,DEFIT,104.42
http://www.wikidata.org/entity/Q10907,ITSTX,71.17
http://www.wikidata.org/entity/Q11050,DEMBH,55.96
http://www.wikidata.org/entity/Q11299,USMNH,86.97180074508289
http://www.wikidata.org/entity/Q11340,DESPO,47.94
http://www.wikidata.org/entity/Q11494,ITBNZ,2.78
http://www.wikidata.org/entity/Q11498,ITBOB,106.53
http://www.wikidata.org/entity/Q11502,ITZOA,32.54
http://www.wikidata.org/entity/Q1155,ITBUA,30.66
http://www.wikidata.org/entity/Q1156,INBOM,603.0
http://www.wikidata.org/entity/Q11736,CNTSN,11920.0
http://www.wikidata.org/entity/Q11751,JPNGO,326.43
http://www.wikidata.org/entity/Q12066,ITBOE,13.12
http://www.wikidata.org/entity/Q1295,DEDTM,280.71
http://www.wikidata.org/entity/Q1297,USCHI,606.424
http://www.wikidata.org/entity/Q1308,ITOMO,37.12
http://www.wikidata.org/entity/Q13134,ITPES,126.77
http://www.wikidata.org/entity/Q13135,ITMCA,92.53
http://www.wikidata.org/entity/Q13137,ITTEO,152.84
http://www.wikidata.org/entity/Q13138,ITCII,59.57
http://www.wikidata.org/entity/Q13139,ITFER,124.53
http://www.wikidata.org/entity/Q13140,ITSDB,25.31
http://www.wikidata.org/entity/Q13142,ITFAO,121.83999999999999
http://www.wikidata.org/entity/Q13144,ITJES,108.89999999999999
http://www.wikidata.org/entity/Q13145,ITFBR,272.08
http://www.wikidata.org/entity/Q13146,ITIOA,46.07
http://www.wikidata.org/entity/Q13298,ATGRZ,127.57
http://www.wikidata.org/entity/Q13318,ITIMP,45.379999999999995
http://www.wikidata.org/entity/Q13320,ITSVN,65.32
http://www.wikidata.org/entity/Q13329,ITPCZ,118.24
http://www.wikidata.org/entity/Q13360,ITRNE,230.66
http://www.wikidata.org/entity/Q13362,ITFRR,405.15999999999997
http://www.wikidata.org/entity/Q13364,ITRAN,653.8199999999999
http://www.wikidata.org/entity/Q13367,ITFRL,228.2
http://www.wikidata.org/entity/Q13369,ITRMI,135.71
http://www.wikidata.org/entity/Q13370,ITMSA,93.83999999999999
http://www.wikidata.org/entity/Q13370,ITZBX,93.83999999999999
http://www.wikidata.org/entity/Q13372,ITCRA,71.00999999999999
http://www.wikidata.org/entity/Q13373,ITLCV,185.79
http://www.wikidata.org/entity/Q13375,ITPSA,185.17999999999998
http://www.wikidata.org/entity/Q13376,ITPIS,236.17
http://www.wikidata.org/entity/Q13377,ITOTA,97.35
http://www.wikidata.org/entity/Q13378,ITARE,384.7
http://www.wikidata.org/entity/Q13386,ITLCC,241.0
http://www.wikidata.org/entity/Q13395,ITVIT,406.22999999999996
http://www.wikidata.org/entity/Q13396,ITRTI,206.45999999999998
http://www.wikidata.org/entity/Q1341,RUTTI,314.78
http://www.wikidata.org/entity/Q1341,RUTOI,314.78
http://www.wikidata.org/entity/Q13410,ITLTN,277.62
http://www.wikidata.org/entity/Q13413,ITFRO,46.85
http://www.wikidata.org/entity/Q13433,ITAVE,30.549999999999997
http://www.wikidata.org/entity/Q13437,ITBEN,130.84
http://www.wikidata.org/entity/Q13450,ITISE,69.14999999999999
http://www.wikidata.org/entity/Q13464,ITFOG,509.26
http://www.wikidata.org/entity/Q13470,ITBLT,149.35
http://www.wikidata.org/entity/Q1348,INCCU,206.07999999999998
http://www.wikidata.org/entity/Q13486,ITADR,402.89
http://www.wikidata.org/entity/Q13495,ITTNI,103.41
http://www.wikidata.org/entity/Q13496,ITBDS,332.97999999999996
http://www.wikidata.org/entity/Q13498,ITTAR,249.85999999999999
http://www.wikidata.org/entity/Q1352,INMAA,426.83004
http://www.wikidata.org/entity/Q1353,INDEL,1484.0
http://www.wikidata.org/entity/Q1354,BDDAC,368.0
http://www.wikidata.org/entity/Q1355,INBLR,741.0
http://www.wikidata.org/entity/Q1361,INHYD,650.0
http://www.wikidata.org/entity/Q13616,ITMTR,392.09
http://www.wikidata.org/entity/Q13619,ITQCS,37.86
http://www.wikidata.org/entity/Q1362,PKISB,906.0
http://www.wikidata.org/entity/Q13625,ITVVA,46.57
http://www.wikidata.org/entity/Q13629,ITQSS,547.04
http://www.wikidata.org/entity/Q13630,ITOLB,383.64
http://www.wikidata.org/entity/Q13645,ITZVH,210.82
http://www.wikidata.org/entity/Q13649,ITQNU,192.06
http://www.wikidata.org/entity/Q13652,ITQOS,84.57
http://www.wikidata.org/entity/Q13654,ITVCD,183.48
http://www.wikidata.org/entity/Q13659,ITTTB,40.29
http://www.wikidata.org/entity/Q13660,ITCB9,145.54
http://www.wikidata.org/entity/Q13664,ITTPS,273.13
http://www.wikidata.org/entity/Q13666,ITMSN,213.75
http://www.wikidata.org/entity/Q13670,ITSIR,8.98
http://www.wikidata.org/entity/Q13670,ITSIR,207.78
http://www.wikidata.org/entity/Q13674,ITRGA,444.66999999999996
http://www.wikidata.org/entity/Q13678,ITAGR,245.32
http://www.wikidata.org/entity/Q13680,ITCTS,421.25
http://www.wikidata.org/entity/Q13687,ITENO,358.75
http://www.wikidata.org/entity/Q1449,ITGOA,240.29
http://www.wikidata.org/entity/Q1461,PHMNL,38.55
http://www.wikidata.org/entity/Q14628,CHZZL,13.91
http://www.wikidata.org/entity/Q14628,CHZZL,13.879999999999999
http://www.wikidata.org/entity/Q1465,ITFTE,99.78999999999999
http://www.wikidata.org/entity/Q14773,MOMFM,115.3
http://www.wikidata.org/entity/Q1490,JPTKX,2194.0499999999997
http://www.wikidata.org/entity/Q15174,CNSZX,1997.27
http://www.wikidata.org/entity/Q1520,KZAST,797.3299999999999
http://www.wikidata.org/entity/Q15250,RUVYS,39.809999999999995
http://www.wikidata.org/entity/Q1538,INPNQ,710.0
http://www.wikidata.org/entity/Q15674,JPKOJ,547.05
http://www.wikidata.org/entity/Q15701,JP-46,9132.42
http://www.wikidata.org/entity/Q15732,JPAKN,134.0
http://www.wikidata.org/entity/Q15758,RUAAQ,40.0
http://www.wikidata.org/entity/Q15762,RUABK,22.0
http://www.wikidata.org/entity/Q15764,RUAPS,28.0
http://www.wikidata.org/entity/Q15767,RUAVR,280.0
http://www.wikidata.org/entity/Q15979,DEKEH,75.07
http://www.wikidata.org/entity/Q16008,DESDT,205.56
http://www.wikidata.org/entity/Q16017,DEZWE,70.64
http://www.wikidata.org/entity/Q16072,DEZ7P,68.36
http://www.wikidata.org/entity/Q16082,DEBVI,25.68
http://www.wikidata.org/entity/Q16333,ITCFT,86.21
http://www.wikidata.org/entity/Q16337,ITNLG,55.199999999999996
http://www.wikidata.org/entity/Q16520,KRPUS,769.8299999999999
http://www.wikidata.org/entity/Q16554,USDEN,401.359761
http://www.wikidata.org/entity/Q16555,USHOU,1724.5445069999998
http://www.wikidata.org/entity/Q16912,ITDDE,3.4099999999999997
http://www.wikidata.org/entity/Q16934,ITDAA,45.309999999999995
http://www.wikidata.org/entity/Q16935,ITMR4,12.61
http://www.wikidata.org/entity/Q16937,ITUGG,13.85
http://www.wikidata.org/entity/Q16938,ITZWT,24.22
http://www.wikidata.org/entity/Q16939,ITSGW,31.4
http://www.wikidata.org/entity/Q17139,JPAXT,906.0699999999999
http://www.wikidata.org/entity/Q1718,DEDUS,217.41
http://www.wikidata.org/entity/Q17244,ITACI,33.3
http://www.wikidata.org/entity/Q17249,ITAB5,12.209999999999999
http://www.wikidata.org/entity/Q17251,ITAVC,9.139999999999999
http://www.wikidata.org/entity/Q17253,ITAVM,11.33
http://www.wikidata.org/entity/Q17257,ITARQ,29.24
http://www.wikidata.org/entity/Q1726,DEMUC,310.71
http://www.wikidata.org/entity/Q17261,ITAZL,16.62
http://www.wikidata.org/entity/Q17264,ITBZZ,15.049999999999999
http://www.wikidata.org/entity/Q17266,ITGAN,28.709999999999997
http://www.wikidata.org/entity/Q17268,ITBMF,8.33
http://www.wikidata.org/entity/Q17275,ITZDI,17.59
http://www.wikidata.org/entity/Q17279,ITZDF,39.4
http://www.wikidata.org/entity/Q17283,ITBSM,44.53
http://www.wikidata.org/entity/Q17287,ITOIO,67.61
http://www.wikidata.org/entity/Q17290,ITAII,17.529999999999998
http://www.wikidata.org/entity/Q17300,ITATC,28.47
http://www.wikidata.org/entity/Q17301,ITZOO,5.05
http://www.wikidata.org/entity/Q17308,ITC9N,13.34
http://www.wikidata.org/entity/Q17318,ITCSP,13.85
http://www.wikidata.org/entity/Q17321,ITAIE,33.089999999999996
http://www.wikidata.org/entity/Q17326,ITCGZ,2.48
http://www.wikidata.org/entity/Q17327,ITCZD,45.129999999999995
http://www.wikidata.org/entity/Q17329,ITCM5,11.59
http://www.wikidata.org/entity/Q17330,ITCSF,9.58
http://www.wikidata.org/entity/Q17336,ITORB,13.979999999999999
http://www.wikidata.org/entity/Q17338,ITCNS,45.419999999999995
http://www.wikidata.org/entity/Q17346,ITCN9,17.3
http://www.wikidata.org/entity/Q17347,ITCIL,10.299999999999999
http://www.wikidata.org/entity/Q17349,ITVJV,7.8999999999999995
http://www.wikidata.org/entity/Q1735,ATINN,104.91
http://www.wikidata.org/entity/Q17350,ITCQP,14.389999999999999
http://www.wikidata.org/entity/Q17357,ITFBS,7.75
http://www.wikidata.org/entity/Q17363,ITFUB,25.529999999999998
http://www.wikidata.org/entity/Q17364,ITGBO,17.77
http://www.wikidata.org/entity/Q17368,ITGAV,45.04
http://www.wikidata.org/entity/Q1737,ATBRZ,29.5
http://www.wikidata.org/entity/Q17377,ITLU7,21.88
http://www.wikidata.org/entity/Q17383,ITMMT,13.24
http://www.wikidata.org/entity/Q17384,ITMR8,32.5
http://www.wikidata.org/entity/Q17385,ITOTI,2.75
http://www.wikidata.org/entity/Q17386,ITMMF,19.689999999999998
http://www.wikidata.org/entity/Q17392,ITMO3,9.62
http://www.wikidata.org/entity/Q17399,ITMD8,5.38
http://www.wikidata.org/entity/Q17404,ITMZY,9.85
http://www.wikidata.org/entity/Q1741,ATVIE,414.78
http://www.wikidata.org/entity/Q17412,IT9MG,15.309999999999999
http://www.wikidata.org/entity/Q17413,ITOCO,22.459999999999997
http://www.wikidata.org/entity/Q17628,ITOIG,14.54
http://www.wikidata.org/entity/Q17629,ITOVD,35.37
http://www.wikidata.org/entity/Q17631,ITOZQ,15.18
http://www.wikidata.org/entity/Q17632,ITAPD,4.42
http://www.wikidata.org/entity/Q17637,IT2MA,8.0
http://www.wikidata.org/entity/Q17639,ITPM4,13.44
http://www.wikidata.org/entity/Q17641,ITPTU,18.919999999999998
http://www.wikidata.org/entity/Q17644,ITPZE,69.03
http://www.wikidata.org/entity/Q17646,ITPZF,36.18
http://www.wikidata.org/entity/Q17647,ITANS,5.97
http://www.wikidata.org/entity/Q17648,ITPD3,33.01
http://www.wikidata.org/entity/Q17649,ITQGT,36.17
http://www.wikidata.org/entity/Q17650,ITQTT,17.73
http://www.wikidata.org/entity/Q17651,ITRC2,10.52
http://www.wikidata.org/entity/Q17652,ITRIB,10.049999999999999
http://www.wikidata.org/entity/Q17654,ITRGI,15.459999999999999
http://www.wikidata.org/entity/Q17660,ITSL9,44.919999999999995
http://www.wikidata.org/entity/Q17662,ITGMR,7.12
http://www.wikidata.org/entity/Q17663,ITZUO,31.689999999999998
http://www.wikidata.org/entity/Q17668,ITS9G,8.84
http://www.wikidata.org/entity/Q17669,ITSRV,15.95
http://www.wikidata.org/entity/Q17670,ITSZD,34.32
http://www.wikidata.org/entity/Q17671,ITSNB,12.17
http://www.wikidata.org/entity/Q17673,ITSLR,22.55
http://www.wikidata.org/entity/Q17675,ITSMT,54.86
http://www.wikidata.org/entity/Q17678,ITZNO,17.91
http://www.wikidata.org/entity/Q17679,ITSVI,15.29
http://www.wikidata.org/entity/Q17679,ITSVI,15.0
http://www.wikidata.org/entity/Q17681,ITTMF,26.209999999999997
http://www.wikidata.org/entity/Q17682,ITTSS,7.04
http://www.wikidata.org/entity/Q17683,ITTRR,7.27
http://www.wikidata.org/entity/Q17684,ITTEZ,8.799999999999999
http://www.wikidata.org/entity/Q17685,ITZVD,8.09
http://www.wikidata.org/entity/Q17686,ITTTA,98.86999999999999
http://www.wikidata.org/entity/Q17686,ITTTA,99.0
http://www.wikidata.org/entity/Q17687,ITTYA,4.6
http://www.wikidata.org/entity/Q17689,ITVZA,48.489999999999995
http://www.wikidata.org/entity/Q17691,ITVGN,18.73
http://www.wikidata.org/entity/Q17692,ITVBA,8.65
http://www.wikidata.org/entity/Q17694,ITVZO,18.31
http://www.wikidata.org/entity/Q17696,ITVVR,4.47
http://www.wikidata.org/entity/Q17698,ITVMF,16.56
http://www.wikidata.org/entity/Q17702,ITVPG,3.25
http://www.wikidata.org/entity/Q17741,ITAT5,15.45
http://www.wikidata.org/entity/Q17743,ITAN2,10.86
http://www.wikidata.org/entity/Q17750,ITZBN,5.069999999999999
http://www.wikidata.org/entity/Q17757,ITBUB,15.76
http://www.wikidata.org/entity/Q17758,ITBDA,19.16
http://www.wikidata.org/entity/Q17759,ITCLA,12.79
http://www.wikidata.org/entity/Q17763,IT2TA,17.29
http://www.wikidata.org/entity/Q17766,ITOO8,15.719999999999999
http://www.wikidata.org/entity/Q17768,ITCAN,19.71
http://www.wikidata.org/entity/Q17768,ITCAN,23.43
http://www.wikidata.org/entity/Q17769,ITCN5,9.719999999999999
http://www.wikidata.org/entity/Q17771,ITCZ2,12.649999999999999
http://www.wikidata.org/entity/Q17773,ITCGQ,17.34
http://www.wikidata.org/entity/Q17774,ITAT6,21.57
http://www.wikidata.org/entity/Q17775,ITCBO,11.86
http://www.wikidata.org/entity/Q17777,ITCR5,5.63
http://www.wikidata.org/entity/Q17778,ITCTF,20.09
http://www.wikidata.org/entity/Q17781,ITQSA,23.18
http://www.wikidata.org/entity/Q17783,ITCB2,9.549999999999999
http://www.wikidata.org/entity/Q17784,ITCNC,8.2
http://www.wikidata.org/entity/Q17785,ITZHM,21.61
http://www.wikidata.org/entity/Q17787,ITCEK,5.59
http://www.wikidata.org/entity/Q17791,ITRTR,4.6499999999999995
http://www.wikidata.org/entity/Q17796,ITXCA,10.729999999999999
http://www.wikidata.org/entity/Q17797,ITCZ3,4.05
http://www.wikidata.org/entity/Q17798,ITCZC,16.52
http://www.wikidata.org/entity/Q17804,ITJIO,8.43
http://www.wikidata.org/entity/Q17805,ITCM8,5.3999999999999995
http://www.wikidata.org/entity/Q17806,ITELO,36.94
http://www.wikidata.org/entity/Q17808,ITZHR,11.93
http://www.wikidata.org/entity/Q17809,ITAFE,13.93
http://www.wikidata.org/entity/Q17810,ITFTN,8.129999999999999
http://www.wikidata.org/entity/Q17811,ITFR2,7.22
http://www.wikidata.org/entity/Q17814,ITZZG,10.469999999999999
http://www.wikidata.org/entity/Q17815,ITINC,20.7
http://www.wikidata.org/entity/Q17816,IT2AT,13.5
http://www.wikidata.org/entity/Q17817,ITLO4,14.819999999999999
http://www.wikidata.org/entity/Q17820,ITMC9,4.16
http://www.wikidata.org/entity/Q17822,ITZNP,22.4
http://www.wikidata.org/entity/Q17824,ITMB5,14.229999999999999
http://www.wikidata.org/entity/Q17825,ITOAL,9.11
http://www.wikidata.org/entity/Q17827,ITMV2,17.419999999999998
http://www.wikidata.org/entity/Q17831,ITMFA,14.5
http://www.wikidata.org/entity/Q17832,ITMSM,6.63
http://www.wikidata.org/entity/Q17833,ITMO4,10.139999999999999
http://www.wikidata.org/entity/Q17835,ITMGS,15.42
http://www.wikidata.org/entity/Q17836,ITMG4,16.099999999999998
http://www.wikidata.org/entity/Q17837,ITMFT,26.86
http://www.wikidata.org/entity/Q17839,ITSGF,23.07
http://www.wikidata.org/entity/Q17839,ITSGF,30.36
http://www.wikidata.org/entity/Q17841,ITPSU,12.03
http://www.wikidata.org/entity/Q17845,ITZQI,10.139999999999999
http://www.wikidata.org/entity/Q17846,ITPCM,11.0
http://www.wikidata.org/entity/Q17853,ITRCZ,12.559999999999999
http://www.wikidata.org/entity/Q17858,ITHHR,15.91
http://www.wikidata.org/entity/Q17859,ITSDM,47.87
http://www.wikidata.org/entity/Q17861,ITSMF,7.21
http://www.wikidata.org/entity/Q17862,ITMOV,9.68
http://www.wikidata.org/entity/Q17863,ITSPU,11.87
http://www.wikidata.org/entity/Q17864,ITXUO,5.34
http://www.wikidata.org/entity/Q17870,ITZVC,16.12
http://www.wikidata.org/entity/Q17871,ITTOC,11.78
http://www.wikidata.org/entity/Q17876,ITVAA,22.04
http://www.wikidata.org/entity/Q17877,ITVS5,13.17
http://www.wikidata.org/entity/Q17883,ITVFR,12.879999999999999
http://www.wikidata.org/entity/Q17885,ITVDI,41.949999999999996
http://www.wikidata.org/entity/Q1792,PLGDN,266.0
http://www.wikidata.org/entity/Q1794,DEFRA,248.31
